,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,num_sigpeaks_pt2,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq
PABPC4,0.07938717305660248,0,3.0,0.0,0.0,0.07938716615799078,,,,,,,,,,,
PPIE,0.012512115761637688,0,2.0,0.0,0.0,,,,,,,,,,,,
TRIT1,0.10202674567699432,0,2.0,0.0,0.0,0.14888259314797284,0.00012158935521545917,,,,,,,,,,
CAP1,0.027401886880397797,0,3.0,0.0,0.0,0.1122454291406234,,,,,,,,,,,
PPT1,0.013491285964846611,0,1.0,0.0,0.0,,,,,,,,,,,,
RLF,0,0,3.0,0.0,0.0,0.19561958079857636,0.006006988546417356,,,,,,,,,,
RP1-39G22.7,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ZMPSTE24,0.0009457426494918764,0,2.0,0.0,0.0,0.06036995816817272,,,,,,,,,,,
SMAP2,0.1437527984380722,1,6.0,0.0,1.0,0.28081236245176133,0.011616512515051837,,,,,,,,,,
RP1-228H13.5,0,0,2.0,0.0,0.0,0.18422383547227653,0.024544290623758198,,,,,,,,,,
EXO5,0.09323347359895706,0,2.0,0.0,0.0,0.09323343964894558,,,,,,,,,,,
ZNF684,0.07598043978214264,0,3.0,0.0,0.0,0.1735870477813037,0.006467275478330028,,,,,,,,,,
NFYC,0.03256452456116676,0,3.0,0.0,0.0,,,,,,,,,,,,
CTPS1,0.0017420111689716578,0,2.0,0.0,0.0,,,,,,,,,,,,
SCMH1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
FOXJ3,0.0770890936255455,0,1.0,0.0,0.0,0.07708906323777506,,,,,,,,,,,
PPCS,0.09367561340332031,0,2.0,0.0,0.0,0.09367561086524277,,,,,,,,,,,
TMSB4XP1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
PPIH,0.05024834722280502,0,1.0,0.0,0.0,0.05024835692499511,,,,,,,,,,,
YBX1,0.09732871502637863,0,2.0,0.0,0.0,0.09732874154199088,,,,,,,,,,,
LEPRE1,0.11903335154056549,0,2.0,0.0,0.0,0.1529237418512021,0.0045211088075495865,,,,,,,,,,
C1orf50,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CCDC23,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZNF691,0,0,2.0,0.0,0.0,0.11371888876009598,1.7150066463791432e-07,,,,,,,,,,
SLC2A1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
EBNA1BP2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ELOVL1,0.04313376173377037,0,2.0,0.0,0.0,,,,,,,,,,,,
MED8,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SZT2,0.009625636041164398,0,5.0,0.0,0.0,0.15421126594811765,5.9253102039384365e-05,,,,,,,,,,
KDM4A,0.008255088701844215,0,2.0,0.0,0.0,,,,,,,,,,,,
RP11-7O11.3,0,0,5.0,0.0,1.0,0.25115172378578027,0.11839260394058011,0.06542771308068866,,,,,,,,,
IPO13,0.0035413894802331924,0,2.0,0.0,0.0,,,,,,,,,,,,
ATP6V0B,0.00029919238295406103,0,4.0,0.0,0.0,0.1405236091698908,,,,,,,,,,,
DMAP1,0.0017681282479315996,0,1.0,0.0,0.0,,,,,,,,,,,,
ERI3,0.010447170585393906,0,1.0,0.0,0.0,,,,,,,,,,,,
RNF220,0.1095573678612709,0,3.0,0.0,0.0,0.1613467545582312,0.0005441533133307555,,,,,,,,,,
TMEM53,0.00971983838826418,1,3.0,1.0,0.0,0.18152229982594434,,,,,,,,,,,
RNU5F-1,0.07135418057441711,0,4.0,0.0,0.0,0.15996581968054754,0.04901959135263305,0.0036863102982226882,,,,,,,,,
KIF2C,0.16767877340316772,0,4.0,0.0,0.0,0.16767873341166686,,,,,,,,,,,
RPS8,0,0,4.0,0.0,0.0,0.11947652620929074,,,,,,,,,,,
PLK3,0.21518272161483765,0,6.0,0.0,2.0,0.24024271922734242,0.058549444788286935,0.017398781177804058,0.016415993646090397,,,,,,,,
EIF2B3,0,0,0.0,0.0,0.0,,,,,,,,,,,,
HECTD3,0,0,2.0,0.0,1.0,0.2611531815825425,0.02156285617004041,,,,,,,,,,
UROD,0.23645475506782532,1,2.0,0.0,1.0,0.29662729543623434,0.019448712534207734,,,,,,,,,,
MUTYH,0.0299697108566761,0,1.0,0.0,0.0,,,,,,,,,,,,
TOE1,0,0,3.0,0.0,0.0,0.1286832328711617,,,,,,,,,,,
TESK2,0.1868303120136261,1,2.0,1.0,1.0,0.3891117437631142,0.036859590039123084,,,,,,,,,,
CCDC163P,0.03731061890721321,0,4.0,0.0,0.0,0.16784665469133056,,,,,,,,,,,
PRDX1,0.3175875246524811,1,3.0,1.0,1.0,0.3175875587112257,,,,,,,,,,,
AKR1A1,0.0010378309525549412,0,4.0,0.0,0.0,0.12897035701623216,0.00031437765350638704,,,,,,,,,,
NASP,0,0,3.0,0.0,0.0,0.1630600412163924,0.00079290197419379,,,,,,,,,,
GPBP1L1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
TMEM69,0.20237834751605988,0,1.0,0.0,1.0,0.20237835252470357,,,,,,,,,,,
IPP,0.04351276531815529,0,2.0,0.0,0.0,,,,,,,,,,,,
PIK3R3,0,0,0.0,0.0,0.0,,,,,,,,,,,,
POMGNT1,0.31959474086761475,1,1.0,1.0,1.0,0.31959468654179946,,,,,,,,,,,
LRRC41,0,0,2.0,0.0,0.0,,,,,,,,,,,,
UQCRH,0.023032791912555695,0,1.0,0.0,0.0,,,,,,,,,,,,
NSUN4,0.19361990690231323,1,3.0,1.0,1.0,0.4259103573150376,0.027262320898099747,,,,,,,,,,
MKNK1,0.02744271606206894,0,6.0,0.0,0.0,0.09282417500538342,,,,,,,,,,,
MOB3C,0.013354290276765823,1,3.0,1.0,1.0,0.44802576513031306,,,,,,,,,,,
ATPAF1,0,0,1.0,0.0,0.0,0.06817216272631813,,,,,,,,,,,
EFCAB14,0.08219802379608154,0,1.0,0.0,0.0,0.08219800813258167,,,,,,,,,,,
CMPK1,0,1,2.0,1.0,1.0,0.3629099641901251,,,,,,,,,,,
FAF1,0,0,3.0,0.0,0.0,0.12796157130162142,,,,,,,,,,,
CDKN2C,0.015883931890130043,1,3.0,1.0,1.0,0.39228745850345415,,,,,,,,,,,
RNF11,0,0,1.0,0.0,0.0,,,,,,,,,,,,
EPS15,0,0,2.0,0.0,0.0,,,,,,,,,,,,
OSBPL9,0.24441367387771606,0,2.0,0.0,1.0,0.24441369918488728,,,,,,,,,,,
NRD1,0.23708400130271912,0,1.0,0.0,1.0,0.23708405860251658,,,,,,,,,,,
TXNDC12,0,0,2.0,0.0,0.0,,,,,,,,,,,,
KTI12,0,0,2.0,0.0,1.0,0.3022390804526279,,,,,,,,,,,
BTF3L4,0.10005242377519608,1,2.0,0.0,0.0,0.24517514930413634,0.006348344002018544,,,,,,,,,,
CC2D1B,0.012340952642261982,0,1.0,0.0,0.0,,,,,,,,,,,,
PRPF38A,0.45135363936424255,1,3.0,1.0,1.0,0.4001991626202449,0.10008316003001956,,,,,,,,,,
ZCCHC11,0.0005271464469842613,0,3.0,0.0,0.0,0.08074254304125975,,,,,,,,,,,
GPX7,0,1,2.0,1.0,1.0,0.5856716134050123,,,,,,,,,,,
FAM159A,0.4906615912914276,1,4.0,2.0,2.0,0.38545070517226065,0.15421460905701512,0.07185675152257165,,,,,,,,,
COA7,0,1,3.0,1.0,1.0,0.2524776273762474,,,,,,,,,,,
ECHDC2,0.1615600734949112,0,1.0,0.0,0.0,0.16156005111091246,,,,,,,,,,,
SCP2,0.014001026749610901,0,4.0,0.0,0.0,,,,,,,,,,,,
CPT2,0.003696562722325325,0,1.0,0.0,0.0,,,,,,,,,,,,
C1orf123,0.1836029291152954,0,2.0,0.0,0.0,0.22946959814356457,0.004709853317380275,,,,,,,,,,
MAGOH,0.0062096137553453445,0,2.0,0.0,0.0,0.15213813049079628,,,,,,,,,,,
LRP8,0,0,1.0,0.0,0.0,0.11163148711172362,,,,,,,,,,,
NDC1,0.003291930304840207,0,2.0,0.0,0.0,,,,,,,,,,,,
YIPF1,0.030882664024829865,0,1.0,0.0,0.0,,,,,,,,,,,,
HSPB11,0,0,1.0,0.0,0.0,,,,,,,,,,,,
LRRC42,0.17937257885932922,0,1.0,0.0,0.0,0.1793726458756861,,,,,,,,,,,
TMEM59,0.032914724200963974,0,1.0,0.0,0.0,,,,,,,,,,,,
TCEANC2,0,0,1.0,0.0,0.0,0.0827560567041765,,,,,,,,,,,
MRPL37,0,1,2.0,0.0,1.0,0.34454877107606446,0.010978851858266366,,,,,,,,,,
SSBP3,0,0,0.0,0.0,0.0,,,,,,,,,,,,
PARS2,0.00013301581202540547,1,4.0,0.0,0.0,0.23548423016882636,0.012073485911807362,,,,,,,,,,
TTC22,0.03609989210963249,0,3.0,0.0,0.0,,,,,,,,,,,,
USP24,0.0030687565449625254,0,2.0,0.0,0.0,,,,,,,,,,,,
RP11-101C11.1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RPS26P15,0,0,0.0,0.0,0.0,,,,,,,,,,,,
OMA1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
MYSM1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
RP4-794H19.4,0.16583208739757538,0,4.0,0.0,0.0,0.3263575558042851,0.005178834730375976,,,,,,,,,,
FGGY,0.1404634267091751,0,8.0,0.0,0.0,0.22095861309350004,0.001178367878997868,,,,,,,,,,
TM2D1,0.08979186415672302,1,2.0,0.0,0.0,0.2471573543711207,0.01038518192980519,,,,,,,,,,
USP1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ATG4C,0.08090891689062119,0,1.0,0.0,0.0,0.08090890363723698,,,,,,,,,,,
ALG6,0,1,3.0,1.0,1.0,0.3335119229140926,,,,,,,,,,,
ITGB3BP,0.11070558428764343,0,2.0,0.0,0.0,0.15876609260681457,7.499548101292999e-06,,,,,,,,,,
EFCAB7,0,0,1.0,0.0,1.0,0.2341680447804269,,,,,,,,,,,
PGM1,0.08488057553768158,0,1.0,0.0,0.0,0.08488060181149468,,,,,,,,,,,
JAK1,0,0,2.0,0.0,0.0,0.10393736024577538,,,,,,,,,,,
MIR3671,0,0,1.0,0.0,0.0,,,,,,,,,,,,
MIR101-1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
LEPROT,0,0,2.0,0.0,0.0,0.08365292637154068,,,,,,,,,,,
PDE4B,0.019473662599921227,1,16.0,0.0,1.0,0.3409679373202742,0.17492371155539618,0.14594243793347852,0.0453585951082491,0.00564664492920843,4.464059180482805e-05,,,,,,
MIER1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SLC35D1,0.36950671672821045,1,1.0,1.0,1.0,0.36950678882364063,,,,,,,,,,,
IL12RB2,0.07717707753181458,0,7.0,0.0,2.0,0.23036889563010565,0.20570580785238127,0.08446852531730166,0.044415411186162504,0.008519769849210367,,,,,,,
SERBP1,0.03747708350419998,0,1.0,0.0,0.0,,,,,,,,,,,,
GADD45A,0,0,1.0,0.0,0.0,0.0629430760899197,,,,,,,,,,,
LRRC40,0,0,2.0,0.0,0.0,0.07902806631446643,,,,,,,,,,,
SRSF11,0.11568791419267654,0,2.0,0.0,0.0,0.11568791470485994,,,,,,,,,,,
ANKRD13C,0,0,1.0,0.0,1.0,0.2310336685549755,,,,,,,,,,,
HHLA3,0.009931989945471287,0,1.0,0.0,0.0,,,,,,,,,,,,
ZRANB2,0.004366511944681406,0,1.0,0.0,0.0,,,,,,,,,,,,
MIR186,0,0,1.0,0.0,0.0,0.08687180830106063,,,,,,,,,,,
ZRANB2-AS2,0,1,2.0,0.0,2.0,0.3120200853804117,0.0002275235688735679,,,,,,,,,,
LRRIQ3,0,0,1.0,0.0,1.0,0.23335104253037128,,,,,,,,,,,
FPGT,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CRYZ,0.11623556911945343,0,1.0,0.0,0.0,0.11623559031554821,,,,,,,,,,,
TYW3,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ACADM,0.020056894049048424,1,3.0,1.0,1.0,0.4984690787538724,,,,,,,,,,,
RABGGTB,0.04938938468694687,0,2.0,0.0,0.0,,,,,,,,,,,,
TPI1P1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
PIGK,0.0136040560901165,0,1.0,0.0,0.0,,,,,,,,,,,,
ZZZ3,0.0006671001319773495,0,1.0,0.0,0.0,,,,,,,,,,,,
USP33,0.09597556293010712,0,2.0,0.0,0.0,0.09597557480207883,,,,,,,,,,,
FAM73A,0,0,2.0,0.0,0.0,0.05512786729772945,,,,,,,,,,,
HSPE1P25,0,0,0.0,0.0,0.0,,,,,,,,,,,,
FUBP1,0,0,1.0,0.0,0.0,0.1391849069054651,,,,,,,,,,,
DNAJB4,0.03451228886842728,0,2.0,0.0,0.0,0.0574738003275174,,,,,,,,,,,
RP11-386I14.4,0,0,1.0,0.0,0.0,0.11668297955952076,,,,,,,,,,,
IFI44L,0,0,3.0,0.0,0.0,0.19898676877415017,0.015060581817868566,0.0011298427956804497,,,,,,,,,
IFI44,0,1,4.0,1.0,3.0,0.414218021399138,0.08716792178291875,0.003850959020622829,,,,,,,,,
PRKACB,0.0001355488202534616,0,3.0,0.0,0.0,,,,,,,,,,,,
RP11-82H13.2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RPF1,0,0,3.0,0.0,0.0,,,,,,,,,,,,
GNG5,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SPATA1,0.1935168206691742,0,2.0,0.0,0.0,0.15013465803167048,0.04338682064447479,,,,,,,,,,
CTBS,0,0,2.0,0.0,0.0,0.1829330849130067,,,,,,,,,,,
SSX2IP,0.008922223933041096,0,1.0,0.0,0.0,,,,,,,,,,,,
MCOLN2,0,1,4.0,2.0,2.0,0.4863400759238968,0.12350734290090158,0.0807759981740098,,,,,,,,,
MCOLN3,0,0,2.0,0.0,0.0,0.18518710996742155,9.650647470394615e-06,,,,,,,,,,
C1orf52,0.17716214060783386,1,3.0,1.0,1.0,0.4424771517212877,0.009454326668062377,,,,,,,,,,
BCL10,0,0,2.0,0.0,1.0,0.18827851461993036,0.02325976094722707,,,,,,,,,,
ZNHIT6,0,0,1.0,0.0,0.0,0.10671471064481619,,,,,,,,,,,
ODF2L,0.09699464589357376,1,2.0,1.0,1.0,0.3741745727206251,0.02659187287716878,,,,,,,,,,
RP4-612B15.3,0,0,1.0,0.0,0.0,0.14057988663343107,,,,,,,,,,,
SH3GLB1,0.006640705745667219,0,1.0,0.0,0.0,,,,,,,,,,,,
SEP15,0,0,1.0,0.0,0.0,,,,,,,,,,,,
HS2ST1,0.001748373149894178,0,1.0,0.0,0.0,,,,,,,,,,,,
LMO4,0.0036191598046571016,1,3.0,1.0,1.0,0.40731566245823225,,,,,,,,,,,
PKN2,0.07455707341432571,0,1.0,0.0,0.0,0.07455707654772623,,,,,,,,,,,
GTF2B,0.003215676173567772,0,2.0,0.0,0.0,0.1664800189511729,,,,,,,,,,,
CCBL2,0.004052476491779089,0,2.0,0.0,0.0,,,,,,,,,,,,
RBMXL1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
GBP3,0,0,2.0,0.0,0.0,0.059055874782780335,,,,,,,,,,,
GBP1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PTGES3P1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
GBP2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
GBP4,0.01481266226619482,0,1.0,0.0,0.0,,,,,,,,,,,,
GBP5,0.09464423358440399,0,4.0,0.0,0.0,0.09464427136658564,,,,,,,,,,,
LRRC8B,0,0,2.0,0.0,0.0,,,,,,,,,,,,
LRRC8C,0.033208005130290985,0,13.0,0.0,2.0,0.20889758003022754,0.0874016430783566,0.0861913585110848,0.0182254925769989,0.008390400173445,0.00026121207449984843,,,,,,
LRRC8D,0,1,2.0,0.0,1.0,0.2615593978799705,0.015337595599719409,,,,,,,,,,
ZNF326,0,0,3.0,0.0,0.0,0.17564061884761079,0.0009314698205077831,,,,,,,,,,
ZNF644,0.04498656094074249,0,1.0,0.0,0.0,,,,,,,,,,,,
CDC7,0.0008339493069797754,0,1.0,0.0,0.0,,,,,,,,,,,,
TGFBR3,0,0,0.0,0.0,0.0,,,,,,,,,,,,
GLMN,0.0008415020420216024,1,3.0,1.0,1.0,0.3669356917778652,0.02351488258871621,,,,,,,,,,
RPAP2,0,0,5.0,0.0,0.0,0.11814100309667017,0.0037775634147721323,,,,,,,,,,
GFI1,0,0,3.0,0.0,0.0,0.07405198757523432,,,,,,,,,,,
RPL5,0.2143324613571167,1,3.0,1.0,1.0,0.2143325161629041,,,,,,,,,,,
FAM69A,0.029146522283554077,1,3.0,0.0,1.0,0.26237381973754,0.0025379939419661003,,,,,,,,,,
MTF2,0.02278992347419262,0,3.0,0.0,0.0,,,,,,,,,,,,
TMED5,0,0,2.0,0.0,0.0,,,,,,,,,,,,
CCDC18,0.09427417069673538,1,3.0,1.0,1.0,0.25338398859864,0.06661296990222532,,,,,,,,,,
RP4-717I23.3,0.015142081305384636,0,1.0,0.0,0.0,,,,,,,,,,,,
DR1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
DNTTIP2,0,0,2.0,0.0,0.0,,,,,,,,,,,,
GCLM,0.03955112770199776,0,1.0,0.0,0.0,,,,,,,,,,,,
ABCD3,0.0017799612833186984,0,1.0,0.0,0.0,,,,,,,,,,,,
ALG14,0.053540799766778946,0,1.0,0.0,0.0,0.05354080696635062,,,,,,,,,,,
RWDD3,0.18426449596881866,0,1.0,0.0,0.0,0.18426455071930575,,,,,,,,,,,
RPL7P9,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PTBP2,4.321229425841011e-06,0,1.0,0.0,0.0,,,,,,,,,,,,
DPYD,0.1777145266532898,0,2.0,0.0,0.0,0.17771456482732997,,,,,,,,,,,
SLC35A3,0.1222807988524437,0,2.0,0.0,0.0,0.22672787811619177,0.00024028723219495182,,,,,,,,,,
HIAT1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SASS6,0,0,1.0,0.0,0.0,,,,,,,,,,,,
TRMT13,0.09278237819671631,0,1.0,0.0,0.0,0.09278237287522059,,,,,,,,,,,
DBT,0.010831650346517563,0,2.0,0.0,0.0,0.12112760061267197,,,,,,,,,,,
RP11-305E17.6,0.0035236217081546783,0,1.0,0.0,0.0,,,,,,,,,,,,
RTCA,0,0,2.0,0.0,0.0,0.1606519770079962,,,,,,,,,,,
CDC14A,0.021780669689178467,0,8.0,0.0,0.0,0.21506316886638377,0.0006175320623428681,,,,,,,,,,
EXTL2,0,0,3.0,0.0,0.0,0.10817495602920019,,,,,,,,,,,
SLC30A7,0.004587110131978989,0,3.0,0.0,0.0,0.07368419635335237,,,,,,,,,,,
DPH5,0.0808233916759491,0,1.0,0.0,0.0,0.08082336600383187,,,,,,,,,,,
RP11-421L21.3,0.07100741565227509,1,2.0,0.0,0.0,0.20804877385303697,0.007507709742828641,,,,,,,,,,
S1PR1,0.5562397241592407,1,2.0,1.0,2.0,0.5599518293737221,0.036167229438942815,,,,,,,,,,
RNPC3,0.009827944450080395,0,1.0,0.0,0.0,,,,,,,,,,,,
PRMT6,0,0,1.0,0.0,0.0,0.0675580268945114,,,,,,,,,,,
RP11-270C12.3,0,0,0.0,0.0,0.0,,,,,,,,,,,,
VAV3,0.0005279713659547269,0,1.0,0.0,0.0,,,,,,,,,,,,
SLC25A24,0.0016004362842068076,0,1.0,0.0,0.0,,,,,,,,,,,,
FAM102B,0,1,9.0,0.0,0.0,0.279546065762931,0.011386754120841214,0.0017400031592033195,,,,,,,,,
HENMT1,0.00030868599424138665,0,3.0,0.0,0.0,,,,,,,,,,,,
PRPF38B,0,1,7.0,1.0,1.0,0.33100854788092554,0.08771648347924695,0.014979306065241307,,,,,,,,,
STXBP3,0,1,3.0,1.0,1.0,0.39171274900220476,0.14629084243462118,,,,,,,,,,
GPSM2,0.01690639555454254,0,1.0,0.0,0.0,,,,,,,,,,,,
CLCC1,0.02288118004798889,0,1.0,0.0,0.0,,,,,,,,,,,,
WDR47,0.0025803567841649055,0,3.0,0.0,0.0,,,,,,,,,,,,
TAF13,0.0019887289963662624,1,5.0,0.0,1.0,0.27037370980119757,0.0011495773028745767,2.8900622660395437e-05,,,,,,,,,
TMEM167B,0.005094011779874563,0,4.0,0.0,1.0,0.23530855747204554,,,,,,,,,,,
SCARNA2,0.21015624701976776,1,3.0,0.0,1.0,0.23700610405351782,0.004578311205771869,,,,,,,,,,
SARS,0,0,2.0,0.0,0.0,0.05969249503879612,,,,,,,,,,,
PSMA5,0.04963685944676399,0,1.0,0.0,0.0,,,,,,,,,,,,
CYB561D1,0.23261301219463348,0,3.0,0.0,1.0,0.18164005309446918,0.05199300245369537,,,,,,,,,,
GNAI3,0.016937488690018654,0,4.0,0.0,0.0,0.060374999716654054,,,,,,,,,,,
GNAT2,0,0,4.0,0.0,0.0,,,,,,,,,,,,
AMPD2,0.19559256732463837,0,1.0,0.0,0.0,0.19559252253574796,,,,,,,,,,,
GSTM4,0.058781906962394714,0,5.0,0.0,1.0,0.22021235082770219,0.0364718847964944,,,,,,,,,,
GSTM2,0.3678816258907318,1,5.0,1.0,1.0,0.2960412274569843,0.06952173984312672,0.018152201758177,0.0031748824239558253,,,,,,,,
GSTM3,0.25678732991218567,1,5.0,1.0,1.0,0.3313758500382177,0.007873727395365042,,,,,,,,,,
CSF1,0.006609658244997263,0,4.0,0.0,0.0,0.1159492542195792,,,,,,,,,,,
AHCYL1,0.0014945835573598742,0,3.0,0.0,0.0,0.14498758470426,,,,,,,,,,,
STRIP1,0,0,3.0,0.0,0.0,0.16277860320586143,0.0007852877337286319,,,,,,,,,,
SLC16A4,0,0,1.0,0.0,0.0,0.10020096695826398,,,,,,,,,,,
LAMTOR5,0,0,1.0,0.0,0.0,0.05108629683999608,,,,,,,,,,,
KCNA3,0,0,2.0,0.0,0.0,0.06394459361197974,,,,,,,,,,,
CD53,0.08332259207963943,0,4.0,0.0,0.0,0.08332256449691273,,,,,,,,,,,
LRIF1,0,0,2.0,0.0,0.0,0.0519264601689726,,,,,,,,,,,
DRAM2,0.2501893937587738,0,1.0,0.0,1.0,0.2501892861892196,,,,,,,,,,,
CEPT1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
DENND2D,0.11951283365488052,0,3.0,0.0,0.0,0.26524067534579276,0.011076346315580379,0.006902052681110231,,,,,,,,,
CHI3L2,0,1,5.0,0.0,0.0,0.5892367258710431,0.023534633458038613,0.004493463761976613,0.0008434917611823341,,,,,,,,
WDR77,0,0,4.0,0.0,0.0,0.09243781331478527,0.0032561544251195436,,,,,,,,,,
ATP5F1,0.046239856630563736,0,1.0,0.0,0.0,,,,,,,,,,,,
C1orf162,0,0,4.0,0.0,0.0,0.15297447180166124,,,,,,,,,,,
RAP1A,0,1,7.0,1.0,2.0,0.2529559621965675,0.035712982667276114,0.016851659120896752,,,,,,,,,
LINC01160,0,0,3.0,0.0,0.0,0.07683363936532227,,,,,,,,,,,
RNU6-151P,0,0,0.0,0.0,0.0,,,,,,,,,,,,
DDX20,0,0,2.0,0.0,0.0,0.09962147448383833,,,,,,,,,,,
ST7L,0.0858132466673851,0,1.0,0.0,0.0,0.08581321988723528,,,,,,,,,,,
CAPZA1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
MRPL53P1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
MOV10,0,0,3.0,0.0,0.0,,,,,,,,,,,,
RHOC,0.15805445611476898,0,3.0,0.0,1.0,0.2943763012405784,0.015549573588451184,,,,,,,,,,
SLC16A1,0.0009350255131721497,0,1.0,0.0,0.0,,,,,,,,,,,,
SLC16A1-AS1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
LRIG2,0.11209356039762497,0,2.0,0.0,0.0,0.18262072813606053,0.0006947972581554803,,,,,,,,,,
PHTF1,0.00925651378929615,0,1.0,0.0,0.0,,,,,,,,,,,,
RSBN1,0,1,1.0,1.0,1.0,0.37492850282876294,,,,,,,,,,,
PTPN22,0.019148794934153557,0,3.0,0.0,0.0,0.0561284450484582,,,,,,,,,,,
AP4B1,0.04971231520175934,0,4.0,0.0,0.0,,,,,,,,,,,,
HIPK1,0,1,6.0,0.0,0.0,0.3225377622199934,0.18330224781827495,0.01432369015240092,0.00021767028860665064,,,,,,,,
TRIM33,0.007091764826327562,0,1.0,0.0,0.0,,,,,,,,,,,,
BCAS2,0.024767957627773285,0,1.0,0.0,0.0,,,,,,,,,,,,
NRAS,0,1,3.0,0.0,0.0,0.33082505321224964,0.1373738838260674,0.013993815690149906,,,,,,,,,
CSDE1,0,0,3.0,0.0,0.0,0.13530644062658595,0.004640001745809858,,,,,,,,,,
SIKE1,0.011501767672598362,0,1.0,0.0,0.0,,,,,,,,,,,,
VANGL1,0.014319301582872868,0,2.0,0.0,0.0,,,,,,,,,,,,
ATP1A1,0.029276782646775246,0,4.0,0.0,0.0,0.17659292968089146,,,,,,,,,,,
ATP1A1OS,0.06542393565177917,0,2.0,0.0,0.0,0.16126824006160678,0.014376632593855859,,,,,,,,,,
CD58,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CD2,0.13351893424987793,1,5.0,1.0,1.0,0.5753256052460303,0.042611229186534955,,,,,,,,,,
FTH1P22,0,0,4.0,0.0,0.0,0.15001155732817154,0.0021735784529828294,,,,,,,,,,
CD101,0,0,3.0,0.0,2.0,0.22731874900758703,0.0005307480093090733,,,,,,,,,,
TTF2,0.0034832190722227097,1,3.0,0.0,2.0,0.5156421927356308,0.0002645022122669396,,,,,,,,,,
MAN1A2,0.0005088172038085759,0,1.0,0.0,0.0,,,,,,,,,,,,
FAM46C,0,1,3.0,1.0,1.0,0.30300294474759676,0.0374750777025683,,,,,,,,,,
GDAP2,0,0,1.0,0.0,0.0,0.05784992999439493,,,,,,,,,,,
WDR3,0.0018613259308040142,0,1.0,0.0,0.0,,,,,,,,,,,,
WARS2,0,0,1.0,0.0,1.0,0.21011758516848916,,,,,,,,,,,
REG4,0,0,0.0,0.0,0.0,,,,,,,,,,,,
NOTCH2,0,0,3.0,0.0,0.0,,,,,,,,,,,,
RP11-343N15.5,0,0,2.0,0.0,0.0,,,,,,,,,,,,
RP11-435B5.4,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RP6-206I17.1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SRGAP2B,0,0,3.0,0.0,0.0,0.18757340721561655,,,,,,,,,,,
RNU1-59P,0.008443045429885387,0,3.0,0.0,0.0,0.1276763721990195,,,,,,,,,,,
RP11-640M9.2,0,0,3.0,0.0,0.0,0.12467398857632175,,,,,,,,,,,
PDE4DIP,0.005093242507427931,0,8.0,0.0,1.0,0.18785137344124944,0.1724491161102253,0.09043786798577307,,,,,,,,,
RNU2-38P,0,0,5.0,0.0,0.0,,,,,,,,,,,,
SEC22B,0,0,1.0,0.0,0.0,,,,,,,,,,,,
NOTCH2NL,0,1,2.0,1.0,1.0,0.3097602620793792,,,,,,,,,,,
TXNIP,0.0009354091016575694,1,4.0,2.0,2.0,0.5442243578657832,0.042827515890576734,,,,,,,,,,
POLR3GL,0.07978174835443497,0,5.0,0.0,0.0,0.15016210759579027,0.06373139029148224,0.01783366925665351,,,,,,,,,
RP11-315I20.1,0,0,4.0,0.0,0.0,0.07395502114032401,,,,,,,,,,,
LIX1L,0,0,6.0,0.0,0.0,,,,,,,,,,,,
RBM8A,0.002501146402209997,0,6.0,0.0,0.0,,,,,,,,,,,,
