,TSS R2,Enhancer R2
DENND4B,0.08480395376682281,0.056854233145713806
CRTC2,0.01944439858198166,0.19396059215068817
SLC39A1,0.0011278196470811963,0.07584649324417114
JTB,0.008060196414589882,0.03751028701663017
RP11-422P24.11,0.0,0.28770536184310913
RPS27,0.37382543087005615,0.04404079169034958
TPM3,0.0,0.05561649054288864
C1orf43,0.030864272266626358,0.0
UBAP2L,0.0,0.19611500203609467
HAX1,0.012907843105494976,0.0
UBE2Q1,0.0017885403940454125,0.016458621248602867
ADAR,0.0,0.10848512500524521
PMVK,0.05875036492943764,0.10981085151433945
PBXIP1,0.0,0.3434510827064514
PYGO2,0.0,0.10168524831533432
SHC1,8.714121941011399e-05,0.05390587076544762
CKS1B,0.0,0.1764874905347824
FLAD1,0.03927385434508324,0.21287569403648376
EFNA4,0.0017074280185624957,0.07367642223834991
SLC50A1,0.009304087609052658,0.07116628438234329
DPM3,0.0031773028895258904,0.0801713839173317
KRTCAP2,0.03420649468898773,0.10889965295791626
TRIM46,0.0,0.08069125562906265
MTX1,0.12241402268409729,0.19914847612380981
GBA,0.08097430318593979,0.10311654210090637
SCAMP3,0.03702516481280327,0.2315245121717453
CLK2,0.07824716717004776,0.05216284841299057
FDPS,0.08910475671291351,0.28974229097366333
RUSC1,2.516337735869456e-05,0.11922004073858261
ASH1L,0.054124217480421066,0.04885644465684891
ASH1L-AS1,0.0,0.07091336697340012
MSTO1,0.06468062847852707,0.2507377862930298
YY1AP1,0.028960950672626495,0.06695876270532608
DAP3,0.0,0.002057861303910613
GON4L,0.2946423292160034,0.1019837036728859
SYT11,0.0,0.2008928656578064
RIT1,0.04726732149720192,0.06472259759902954
KIAA0907,0.008008101023733616,0.11366882175207138
ARHGEF2,0.0,0.013307678513228893
SSR2,0.0031067170202732086,0.06592626124620438
UBQLN4,0.09310157597064972,0.10045699775218964
LAMTOR2,0.0,0.2295069843530655
SEMA4A,0.2436734288930893,0.1127372607588768
SLC25A44,0.24249564111232758,0.20035485923290253
PMF1,0.0,0.10467055439949036
SMG5,0.0,0.31565046310424805
C1orf85,0.08308923244476318,0.10302188992500305
CCT3,0.08623679727315903,0.0
TSACC,0.0,0.01663867197930813
MEF2D,0.010629704222083092,0.16205647587776184
APOA1BP,0.021871933713555336,0.01998671516776085
GPATCH4,0.010857763700187206,0.08674560487270355
BCAN,0.0,0.09982678294181824
ISG20L2,0.479448527097702,0.022747181355953217
RRNAD1,0.0,0.04804027080535889
MRPL24,0.010246780700981617,0.009477202780544758
HDGF,0.14179421961307526,0.019955094903707504
PRCC,0.02627711184322834,0.1600313037633896
SH2D2A,0.0031534316949546337,0.057780928909778595
ETV3,0.21819336712360382,0.0
PYHIN1,0.00367086217738688,0.001120340428315103
IFI16,0.12694868445396423,0.2999442517757416
AIM2,0.04285058006644249,0.013421677052974701
DUSP23,0.05798513814806938,0.0
TAGLN2,0.10541929304599762,0.0
PIGM,0.0,0.23585109412670135
IGSF8,0.011023041792213917,0.0
PEA15,0.0,0.019330432638525963
DCAF8,0.00018135469872504473,0.01033516600728035
RP11-574F21.2,0.0,0.20983102917671204
PEX19,0.0021781777031719685,0.11008873581886292
COPA,0.0,0.16004841029644012
NCSTN,0.02367185428738594,0.0
SLAMF6,0.0,0.0636906772851944
CD84,0.0,0.2867450416088104
SLAMF1,0.0,0.28434255719184875
CD48,3.34875330736395e-05,0.34846270084381104
SLAMF7,0.3035779297351837,0.1178281381726265
LY9,0.003315902780741453,0.1969389170408249
CD244,0.25882071256637573,0.030775554478168488
TSTD1,0.31737178564071655,0.10367830097675323
USF1,0.17919012904167175,0.10415800660848618
ARHGAP30,0.02940596267580986,0.039302848279476166
PFDN2,0.0,0.18136754631996155
NIT1,0.20493806898593903,0.38425618410110474
DEDD,0.09093204140663147,0.2165326476097107
UFC1,0.008019204251468182,0.09291663020849228
USP21,0.14926782250404358,0.2427523285150528
PPOX,0.1839718371629715,0.4287223815917969
B4GALT3,0.02838337980210781,0.20033152401447296
NDUFS2,0.010640149004757404,0.18132254481315613
FCER1G,0.0,0.307206928730011
SDHC,0.1429995596408844,0.013573914766311646
FCGR3A,0.0,0.2817329168319702
DUSP12,0.0,0.06673495471477509
ATF6,0.0,0.15117226541042328
UHMK1,0.08330336213111877,0.0
UAP1,0.0,0.018153978511691093
HSD17B7,0.14356805384159088,0.0
RP11-267N12.3,0.06312109529972076,0.0
NUF2,0.0,0.015270690433681011
MGST3,0.026263561099767685,0.03551667556166649
ALDH9A1,0.009794413112103939,0.0
TMCO1,0.005939894821494818,0.018385404720902443
UCK2,0.0,0.005451636854559183
POGK,0.06098968908190727,0.0
TADA1,0.0,0.17920225858688354
CD247,0.0,0.21654970943927765
CREG1,0.2093292772769928,0.45462191104888916
RP3-455J7.4,0.0,0.07481230795383453
RCSD1,0.019765710458159447,0.08186832070350647
MPZL1,0.020241761580109596,0.1997409611940384
MPC2,0.0,0.0008173251990228891
DCAF6,0.26951369643211365,0.0
TIPRL,0.008444080129265785,0.057044416666030884
SFT2D2,0.0,0.05220305547118187
TBX19,0.0,0.01859285682439804
XCL1,0.0,0.00011142102448502555
ATP1B1,0.0,0.20539197325706482
NME7,0.48784294724464417,0.16565953195095062
BLZF1,0.0,0.12886075675487518
C1orf112,0.0,0.06775010377168655
SELL,0.041350141167640686,0.15429112315177917
METTL18,0.24267590045928955,0.0
SCYL3,0.02932671085000038,0.20007674396038055
KIFAP3,0.07312008738517761,0.0
AL356475.1,0.0,0.0
GORAB,0.012246456928551197,0.0
PRRC2C,0.0,0.23476603627204895
PFN1P1,0.0,0.0
VAMP4,0.056499406695365906,0.3141815960407257
METTL13,0.2549647390842438,4.074649405083619e-05
PIGC,0.10165061801671982,0.04967602342367172
SUCO,0.032033249735832214,0.0
FASLG,0.10308283567428589,0.40466514229774475
TNFSF4,0.12601833045482635,0.10975559800863266
RP11-296O14.3,0.0,0.17080754041671753
PRDX6,0.13780930638313293,0.14229555428028107
KLHL20,0.008843307383358479,0.0
CENPL,0.04632612690329552,0.1510389745235443
DARS2,0.0,0.05926363542675972
GAS5,0.14431889355182648,0.1539442390203476
SNORD78,0.0,0.15709197521209717
RC3H1,0.0,0.11393417418003082
RP11-160H22.5,0.0,0.1074460819363594
RABGAP1L,0.16658157110214233,0.026380417868494987
CACYBP,0.00307099730707705,0.13661061227321625
MRPS14,0.04814760386943817,0.04952219873666763
KIAA0040,0.0,0.1098925992846489
RP11-318C24.2,0.0,0.0
RFWD2,0.000988341518677771,0.0
FAM20B,0.0,0.30710822343826294
TOR3A,3.17960511893034e-05,0.04702351614832878
SOAT1,0.19566519558429718,0.06250344216823578
TOR1AIP2,0.1793096959590912,0.0006932365358807147
TOR1AIP1,0.004199720919132233,0.2246733158826828
CEP350,0.00011185574840055779,0.0
QSOX1,0.05652659758925438,0.41274404525756836
LHX4,0.002196086337789893,0.019997060298919678
ACBD6,0.0,3.935287895728834e-05
XPR1,0.0,0.2869974970817566
STX6,0.0,0.13532450795173645
MR1,2.8135589218436508e-06,0.06341871619224548
IER5,0.0,0.33163267374038696
GLUL,0.2711714208126068,0.0
RNASEL,0.0,0.235903799533844
RGS16,0.0,0.5165208578109741
NPL,0.06207508221268654,0.0
DHX9,0.013491800054907799,0.06658001989126205
SMG7,0.005080095492303371,0.04700296372175217
ARPC5,0.0,0.12004335969686508
TSEN15,0.020624440163373947,0.15913183987140656
C1orf21,0.0,0.5014309883117676
EDEM3,0.006622210144996643,0.414315402507782
FAM129A,0.0009940105956047773,0.08512097597122192
RNF2,0.17930492758750916,0.0
TRMT1L,0.0,2.0364002466521924e-06
SWT1,0.006539210211485624,0.0
IVNS1ABP,0.0,0.2714863717556
TPR,0.012827280908823013,0.0
C1orf27,0.0,0.022952385246753693
RGS18,0.22016417980194092,0.0
RGS1,0.01795065775513649,0.3893110156059265
RGS2,0.006989217828959227,0.15213735401630402
UCHL5,0.12273123115301132,0.054982271045446396
TROVE2,0.0,0.016258805990219116
RP11-101E13.5,0.0,0.0015209346311166883
GLRX2,0.0,0.10810267180204391
CDC73,0.17694367468357086,0.02185409888625145
B3GALT2,0.0,0.0
DENND1B,0.03428500145673752,0.0
NEK7,0.0,0.048921387642621994
PTPRC,0.0003729770833160728,0.24930085241794586
RP11-553K8.5,0.0,0.2821721136569977
PEBP1P3,0.0,0.10313887894153595
MIR181A1HG,0.0,0.23302172124385834
NR5A2,0.0,0.18813621997833252
ZNF281,0.09919623285531998,0.0
DDX59,0.21902798116207123,0.3568304479122162
KIF21B,0.0,0.10852095484733582
TMEM9,0.011835289187729359,0.012118855491280556
PHLDA3,0.001049104961566627,0.026922572404146194
CSRP1,0.16375300288200378,0.01442640833556652
RP11-134G8.7,0.0,0.036139149218797684
IPO9,0.0,0.091385617852211
TIMM17A,0.0003026921476703137,0.0
RNPEP,0.016195349395275116,0.0573234036564827
ARL8A,0.0,0.2014489620923996
PTPN7,0.034714583307504654,0.11093626916408539
UBE2T,0.03718636557459831,0.02737944945693016
PPP1R12B,0.0,0.07234644144773483
RP11-569A11.1,0.0,0.3753088712692261
KDM5B,0.0009279087535105646,0.15023967623710632
PCAT6,0.0,0.2411065399646759
RP11-480I12.5,0.048420876264572144,0.08104311674833298
RABIF,0.0,0.041689205914735794
KLHL12,0.0,0.15581700205802917
ADIPOR1,0.015055338852107525,0.12606890499591827
CYB5R1,0.012178639881312847,0.17396461963653564
TMEM183A,0.07661481201648712,0.03494104743003845
RP11-134P9.3,0.01020041387528181,0.13065360486507416
BTG2,0.0,0.12427546828985214
ATP2B4,0.027723025530576706,0.39905810356140137
SNORA77-1,0.0,0.0037182578817009926
LAX1,5.6242748541990295e-05,0.11724673211574554
ZC3H11A,0.0,0.2226882427930832
SNRPE,0.042245786637067795,0.0
PPP1R15B,0.0,0.0014672641409561038
MDM4,0.0,0.020197812467813492
RBBP5,0.06294560432434082,0.0
DSTYK,0.0,0.45937153697013855
SNRPGP10,0.0,0.07908403128385544
ELK4,0.0,0.13749855756759644
NUCKS1,0.0,0.015868904069066048
RAB7L1,0.03495866060256958,0.0027040140703320503
SLC41A1,0.0015033085364848375,0.03367043286561966
IKBKE,0.0,0.14877869188785553
RP11-534L20.5,0.0,0.11233729124069214
RASSF5,0.07202353328466415,0.2421673983335495
EIF2D,1.9040032839257037e-06,0.12519514560699463
MAPKAPK2,0.0,0.23193717002868652
IL24,0.0,0.0
FAIM3,0.0746549516916275,0.13088253140449524
PFKFB2,2.7911023607885e-06,0.00794954877346754
CD55,0.08657882362604141,0.05405465140938759
CD46,0.1878012865781784,0.0
C1orf132,0.0,0.16157715022563934
C1orf74,0.0,0.0
DIEXF,0.0,0.0
RCOR3,0.0,0.0
LINC00467,0.0,0.0
SLC30A1,0.0017224214971065521,0.0
LPGAT1,0.006264112424105406,0.06145897135138512
INTS7,0.058041904121637344,0.006175382994115353
PPP2R5A,0.0,0.08986314386129379
RP11-384C4.3,0.0,0.0
TMEM206,0.0,0.06998050957918167
NENF,0.054288219660520554,0.1893506646156311
BATF3,0.19312772154808044,0.6168655753135681
NSL1,0.1263848841190338,0.12395452708005905
TATDN3,0.0,0.009291850961744785
FLVCR1-AS1,0.0,0.004194778390228748
FLVCR1,0.14621907472610474,0.0
ANGEL2,0.002581007545813918,0.03681251034140587
RPS6KC1,0.0,0.038005292415618896
SMYD2,0.14241473376750946,0.33712759613990784
CENPF,0.02627299539744854,0.14260926842689514
GPATCH2,0.13315026462078094,0.008411161601543427
RRP15,0.09326241165399551,0.0
LYPLAL1,0.025092674419283867,0.0
RIMKLBP2,0.0,0.0
EPRS,0.03630553185939789,0.08536004275083542
BPNT1,0.0016304743476212025,0.07136597484350204
IARS2,0.0,0.3944706618785858
RAB3GAP2,0.009081058204174042,0.13394327461719513
MORF4L1P1,0.0,0.0
DUSP10,0.0021711012814193964,0.3036620318889618
TAF1A,0.1704828143119812,0.02679727040231228
MIA3,0.02657145820558071,0.06476879119873047
AIDA,0.0,0.0190020389854908
BROX,0.00016739146667532623,0.0
RP11-452F19.3,0.0,0.01552380621433258
CAPN2,0.0,0.24511612951755524
TP53BP2,0.03743300586938858,0.0
FBXO28,0.0,0.0025069909170269966
RP11-365O16.1,0.0,0.3057924211025238
DEGS1,0.06375034898519516,0.0
NVL,0.05666538327932358,0.001661766553297639
CNIH4,0.00055233936291188,0.11871709674596786
WDR26,0.014731695875525475,0.0030673453584313393
CNIH3,0.0,0.04314690828323364
LBR,0.3001447319984436,0.08883379399776459
SRP9,0.04413029924035072,0.0
TMEM63A,0.04412628710269928,0.20424319803714752
PYCR2,0.02078998275101185,0.0
H3F3A,0.0,0.07230275869369507
ACBD3,0.15412637591362,0.0
LIN9,0.14997363090515137,0.0
PARP1,0.00216909172013402,0.004103390965610743
ITPKB,0.0009898081189021468,0.10837715119123459
PSEN2,0.026598919183015823,0.1134483590722084
SNAP47,0.04048115387558937,0.34983593225479126
JMJD4,0.0,0.21953172981739044
ARF1,0.23358772695064545,0.05441007763147354
C1orf35,0.21032920479774475,0.10878270864486694
MRPL55,0.002836870728060603,0.008719087578356266
GUK1,0.044929321855306625,0.013339187018573284
TRIM11,0.0,0.05717819184064865
HIST3H2A,0.0029105462599545717,0.3974931538105011
RNF187,0.33906489610671997,0.25153204798698425
RAB4A,0.0,0.08973034471273422
CCSAP,0.04776275157928467,0.0
NUP133,0.0,0.06879950314760208
ABCB10,0.0,0.011049835942685604
COG2,0.008867204189300537,0.0
TTC13,0.00013474025763571262,0.08271171152591705
ARV1,0.0,0.1312090903520584
C1orf131,0.00026884142425842583,0.06264588981866837
GNPAT,0.0,0.07886836677789688
EXOC8,0.0,0.01732431910932064
SPRTN,0.044496458023786545,0.0
EGLN1,0.0,0.1080126240849495
RP11-295G20.2,0.0,0.12370903789997101
TSNAX,0.0,0.007024273741990328
NTPCR,0.06686287373304367,0.0
PCNXL2,0.0,0.23600971698760986
RP5-827C21.4,0.0,0.011733842082321644
COA6,0.07117798924446106,0.10713128745555878
TARBP1,0.0,0.3681522309780121
IRF2BP2,0.02445555105805397,0.08361852914094925
TOMM20,0.0,0.09767398238182068
RBM34,0.0012259668437764049,0.15038253366947174
ARID4B,0.03885442391037941,0.14500723779201508
GGPS1,0.09329105168581009,0.08276165276765823
TBCE,0.13336312770843506,0.04077715054154396
LYST,0.11357007175683975,0.16171784698963165
GPR137B,0.002144615398719907,0.1904880404472351
ERO1LB,0.00020970552577637136,0.0
EDARADD,0.0,0.09853246062994003
LGALS8,0.10171712189912796,0.3611583113670349
HEATR1,0.0009989694226533175,0.0
MTR,0.0015354410279542208,0.0
CHRM3-AS2,0.15589961409568787,0.0
FH,0.0014810936991125345,0.04620610177516937
CEP170,0.0,0.037255771458148956
SDCCAG8,0.16311688721179962,0.014499329961836338
AKT3,0.25506195425987244,0.21417392790317535
ADSS,0.0,0.02810906618833542
DESI2,0.2124730497598648,0.09160936623811722
HNRNPU-AS1,0.0,0.03595854341983795
HNRNPU,0.07927504926919937,0.0
SMYD3,0.13073353469371796,0.05743147060275078
TFB2M,0.0,0.03091154247522354
CNST,0.0002797924098558724,0.0
SCCPDH,0.0,0.1486799567937851
AHCTF1,0.15887095034122467,0.0
ZNF669,0.01978447288274765,0.0
ZNF124,0.0,0.027140822261571884
RP11-488L18.10,0.0,0.0029737974982708693
MIR3916,0.0,0.03509196639060974
ZNF692,0.038697704672813416,0.07840288430452347
PGBD2,0.01321729552000761,0.01794753223657608
ZMYND11,0.27650880813598633,0.0
LARP4B,0.0,0.05012780427932739
GTPBP4,0.025425802916288376,0.0
IDI1,0.029677614569664,0.408342570066452
RNU7-163P,0.0,0.14562945067882538
WDR37,0.005700349807739258,0.13893432915210724
PFKP,0.1288675218820572,0.2530478239059448
PITRM1,0.0004248613549862057,0.12874524295330048
KLF6,0.15539436042308807,0.4495580792427063
AKR1C3,0.0,0.05334720015525818
FAM208B,0.0,0.2660239338874817
GDI2,0.2766824960708618,6.263017712626606e-05
FBXO18,1.2673640412685927e-05,0.0
IL15RA,0.005782761611044407,0.41631120443344116
IL2RA,0.0,0.15686357021331787
SNORA14,0.0,0.16322612762451172
RBM17,0.00481301499530673,0.16556541621685028
PRKCQ,0.3075252175331116,0.13082268834114075
PRKCQ-AS1,0.010811514221131802,0.12639129161834717
SFMBT2,2.2361616629495984e-06,0.3360801339149475
KIN,0.0,0.2679164707660675
ATP5C1,0.01587655209004879,0.0
TAF3,0.0,0.0002869892050512135
GATA3,0.04535754397511482,0.09035288542509079
CELF2,0.12447196990251541,0.13453614711761475
RP3-323N1.2,0.07386966049671173,0.30075502395629883
UPF2,0.5260578393936157,0.01892879605293274
DHTKD1,0.001685224357061088,0.04363011196255684
SEC61A2,0.16264234483242035,0.0
NUDT5,0.03012785129249096,0.05222345516085625
CDC123,0.0,0.08473268151283264
CAMK1D,0.1782737523317337,0.27778568863868713
OPTN,0.0,0.2551703453063965
RNU6-6P,0.0,0.0
PHYH,0.0117257721722126,0.08453129976987839
SEPHS1,0.08605686575174332,0.14367486536502838
PRPF18,0.0,0.045990101993083954
RP11-295P9.3,0.0,0.0004835992294829339
FAM107B,0.17935921251773834,0.16377408802509308
HSPA14,0.08433619141578674,0.0
SUV39H2,0.07125510275363922,0.08021054416894913
DCLRE1C,0.02736896090209484,0.028426263481378555
RPP38,0.00019592705939430743,0.00033345542033202946
NMT2,0.12725208699703217,0.04358451068401337
FAM188A,0.0,0.0421249121427536
PTER,0.006666303146630526,0.0
RSU1,0.33074501156806946,0.02921300008893013
VIM-AS1,0.0,0.0
VIM,0.0,0.0
PTPLA,0.1358002871274948,0.6796705722808838
STAM,0.0,0.3309296667575836
CACNB2,0.0,0.0
RP11-499P20.2,0.0,0.0
NSUN6,0.010580903850495815,0.09024085104465485
ARL5B,0.0,0.1162758320569992
MLLT10,0.0009324962156824768,0.4513216018676758
DNAJC1,0.0,0.13941854238510132
COMMD3,0.09412577003240585,0.0014656675048172474
BMI1,0.17559786140918732,0.02283485233783722
SPAG6,0.0,0.2139461189508438
PIP4K2A,0.01634613238275051,0.3129017651081085
MSRB2,0.0,0.08609413355588913
OTUD1,0.0,0.20497708022594452
KIAA1217,0.0,0.4695112705230713
ARHGAP21,0.014407787472009659,0.0
APBB1IP,0.0,0.2517024576663971
PDSS1,0.03025769628584385,0.07669641822576523
ABI1,0.0,0.046330779790878296
RNU6-946P,0.0,0.0
ANKRD26,0.33148619532585144,0.0
YME1L1,0.008747083134949207,0.0
ACBD5,0.03358219936490059,0.013215244747698307
RAB18,0.05443814396858215,0.0
WAC-AS1,0.14415492117404938,0.0
WAC,0.0,0.2602980434894562
PTCHD3P1,0.12890569865703583,0.05655830353498459
MTPAP,0.0,0.08981674164533615
MAP3K8,0.016184132546186447,0.0722033903002739
SVILP1,0.0,0.2339944690465927
ZNF438,0.1818099319934845,0.25821101665496826
ZEB1-AS1,8.126398461172357e-05,0.2746052145957947
ZEB1,0.0,0.02505786530673504
KIF5B,0.0,0.006121622398495674
EPC1,0.056056033819913864,0.06783313304185867
CCDC7,0.002854391699656844,0.0
C1DP1,0.0,0.0
ITGB1,0.026775818318128586,0.092263363301754
NRP1,0.2205812782049179,0.4308582544326782
CUL2,0.09811074286699295,0.0
CREM,0.055998336523771286,0.2915377914905548
CCNY,0.16291651129722595,0.20590871572494507
ZNF248,0.0,1.9027300368179567e-05
ZNF25,0.0,0.006709584966301918
ZNF33A,0.0,0.1798885017633438
ZNF37A,0.0,0.24862591922283173
HSD17B7P2,0.014201275072991848,0.0
ZNF37BP,0.0,0.0038367745000869036
ZNF33B-1,0.0,0.17172452807426453
BMS1,0.0037767798639833927,0.03608504682779312
CSGALNACT2,0.00571468286216259,0.08931887894868851
HNRNPF,0.13450618088245392,0.17730814218521118
ZNF32,0.15831975638866425,0.0854979008436203
ZNF22,0.0,0.1764775812625885
MARCH8,0.219471737742424,0.6221973299980164
FAM21C,0.004846293944865465,0.0
ANTXRLP1,0.1248297169804573,0.2490147203207016
MAPK8,0.04012245684862137,0.0
C10orf128,0.0,0.3284052610397339
PARG,0.0,0.0
NCOA4,0.03772810101509094,0.023717179894447327
TIMM23,0.0,0.0
LINC00843,0.0,0.0
AGAP6,0.0,0.0
SGMS1,0.0,0.2355722188949585
ASAH2B,0.0002557966217864305,0.0
CSTF2T,0.04912407323718071,0.00011695073044393212
ZWINT,0.20829655230045319,0.0
CISD1,0.047457750886678696,0.0021801490802317858
UBE2D1,0.0,0.007841520011425018
TFAM,0.17047373950481415,0.07095270603895187
CCDC6,0.0,0.24469950795173645
CDK1,0.0,0.11838589608669281
ARID5B,0.28169015049934387,0.2741940915584564
RTKN2,0.06965156644582748,0.0012766268337145448
ADO,0.0,0.029414957389235497
NRBF2,0.0,0.00826179888099432
JMJD1C,0.0008081315900199115,0.11909467726945877
REEP3,0.0,0.13891392946243286
SIRT1,0.0036780943628400564,0.00030447874451056123
HERC4,0.01636379025876522,0.0
HNRNPH3,0.11230263113975525,0.0
RUFY2,0.056426070630550385,0.0
SLC25A16,0.020942632108926773,0.010779785923659801
TMEM14D,0.0,0.0
CCAR1,0.0,0.11805953085422516
DDX50,0.2933615446090698,0.0
DDX21,0.0,0.0063064368441700935
KIAA1279,0.0,0.10029106587171555
SRGN,0.0,0.47445550560951233
VPS26A,0.000575255777221173,0.07489080727100372
SUPV3L1,0.19290924072265625,0.09533599019050598
HK1,0.0002497984969522804,0.2133052945137024
TSPAN15,0.0,0.36956244707107544
C10orf35,0.11194729059934616,0.0
H2AFY2,0.0,0.14819897711277008
AIFM2,0.0,0.05594521015882492
TYSND1,0.0,0.15571348369121552
SAR1A,0.056104131042957306,0.041074201464653015
CALM2P2,0.0,0.05806015059351921
PPA1,0.0,1.0524859135330189e-05
EIF4EBP2,0.0,0.26264652609825134
PRF1,0.21125419437885284,0.18002526462078094
SGPL1,0.0,0.12613677978515625
PCBD1,0.050940681248903275,0.0
SLC29A3,0.0,0.21864695847034454
C10orf54,9.351197718387994e-07,0.08099080622196198
PSAP,0.0,0.01743464730679989
SPOCK2,0.0,0.04426026716828346
ASCC1,0.2972305417060852,0.14749544858932495
ANAPC16,0.0,0.0010473582660779357
DDIT4,0.022137351334095,0.03293870761990547
DNAJB12,0.0010621068067848682,0.19106148183345795
MICU1,0.10853853076696396,0.04054950550198555
MCU,0.0004948745481669903,0.1046951413154602
RPL17P50,0.0,0.0
P4HA1,0.0,0.02769213356077671
ECD,0.21193920075893402,0.38876041769981384
FAM149B1,0.0,0.42608770728111267
DNAJC9,0.0,0.039534397423267365
MRPS16,0.0,0.3221810758113861
RP11-152N13.5,0.01738421991467476,0.0013800411252304912
ANXA7,0.0,0.23934979736804962
PPP3CB,0.0,0.028193185105919838
RP11-137L10.6,0.0012403716100379825,0.0
RP11-464F9.20,0.0,0.0044694989919662476
GLUD1P3,0.22208043932914734,0.0
SEC24C,0.09253640472888947,0.07101740688085556
FUT11,0.08867155015468597,0.1121857762336731
CHCHD1,0.08937152475118637,0.12454614788293839
CAMK2G,0.29721495509147644,0.6910311579704285
VCL,0.017489604651927948,0.21454930305480957
RP11-178G16.4,0.0,0.02645917423069477
