PeakID,pvalue,logp,chr,mid,in_gene
Interval_78042,0.0009668780967125305,3.0146282779980464,9,140135527.0,TUBB4B
Interval_62965,0.0009687078160799438,3.0138071961166957,6,30650411.5,PPP1R18
Interval_22738,0.0009693951835465771,3.0134991424060598,14,90240248.0,RP11-33N16.3
Interval_34387,0.0009738943413405301,3.011488157558594,19,10197003.5,C19orf66
Interval_17388,0.0009801458454351862,3.0087092965983206,12,89638802.0,RP11-13A1.3
Interval_747,0.0009865086944111383,3.005899082821175,1,19717632.5,CAPZB
Interval_55548,0.000991123932478022,3.003872036911189,4,109029095.0,LEF1
Interval_35998,0.0009933084182618991,3.0029158838787193,19,47734257.0,BBC3
Interval_16311,0.0009950390519725828,3.002159874306151,12,50419192.5,RACGAP1
Interval_26187,0.0010001299691793082,2.99994355877034,16,3930425.0,CREBBP
Interval_70455,0.001004483640704972,2.9980571318967306,7,128578514.5,IRF5
Interval_54175,0.0010084808766268254,2.9963323327057405,4,41209730.0,APBB2
Interval_9334,0.0010177206256964204,2.992371423738104,10,76345585.5,ADK
Interval_3621,0.0010233372260165666,2.989981227221988,1,114354768.0,RP5-1073O3.2
Interval_63860,0.001029466686681447,2.987387702493746,6,47277436.0,TNFRSF21
Interval_38671,0.0010296366016460628,2.9873160274766537,2,71644523.0,ZNF638
Interval_41832,0.0010403189076590984,2.982833508195459,2,198074663.5,ANKRD44
Interval_6987,0.0010413406611976164,2.9824071733942095,1,235805987.0,GNG4
Interval_75914,0.0010429557475180107,2.981734118243128,9,71320731.5,PIP5K1B
Interval_30434,0.0010440403359829782,2.981282722256715,17,45727313.0,RP11-580I16.2
Interval_30860,0.001056828642438358,2.9759954248746423,17,56429815.5,SUPT4H1
Interval_22558,0.0010602435822118074,2.9745943476995977,14,77506829.5,RP11-7F17.5
Interval_8664,0.0010620931682722974,2.9738373846747157,10,50518176.5,C10orf71
Interval_62406,0.001068577502164113,2.9711939736949766,6,15300900.5,JARID2
Interval_49098,0.0010736635225791467,2.9691318016744446,3,46278285.5,CCR3
Interval_3011,0.0010756904682941491,2.9683126796462997,1,92351267.5,TGFBR3
Interval_12904,0.0010832972580003494,2.9652523561213266,11,67573170.5,FAM86C2P
Interval_10174,0.0010922854481810564,2.961663852134882,10,104402323.0,RP11-47A8.5
Interval_37402,0.0010976316227606785,2.9595433894355825,2,27928747.5,AC074091.13
Interval_574,0.0011032919087624455,2.95730956680523,1,12509772.0,VPS13D
Interval_67894,0.0011040649938925447,2.957005359887565,7,22604027.0,AC002480.3
Interval_67440,0.0011059107079542556,2.9562799368723938,7,6518829.5,KDELR2
Interval_74617,0.0011066118951466788,2.9560046657965464,8,142099905.5,nan
Interval_68153,0.0011082031944921605,2.9553806022826676,7,29325118.5,CHN2
Interval_33337,0.0011098886764939419,2.9547205794196074,18,60873786.0,BCL2
Interval_80420,0.0011130908624761376,2.9534693824206055,X,149647419.5,MAMLD1-1
Interval_24629,0.001122387611588812,2.9498571355009995,15,64388305.0,SNX1
Interval_34224,0.0011297122043841148,2.947032179496204,19,6801959.5,VAV1
Interval_80192,0.0011321561582336391,2.9460936668033604,X,133320927.5,nan
Interval_28608,0.00113965958728376,2.9432248516824835,17,1303070.0,YWHAE
Interval_13981,0.0011398058467414077,2.943169119602039,11,109841745.5,nan
Interval_29157,0.0011486996979679358,2.9397934931233665,17,16284405.0,UBB
Interval_61464,0.0011532917929323802,2.93806079849204,5,167913731.5,RARS
Interval_58384,0.001155095033475968,2.937382283463309,5,52405535.0,MOCS2
Interval_8091,0.0011591164490071958,2.935872931059025,10,25241322.0,RP11-165A20.3
Interval_29587,0.0011596265102366721,2.9356818647917753,17,29815231.5,RAB11FIP4
Interval_35604,0.0011641531967886858,2.933989864924872,19,41304802.5,EGLN2
Interval_49714,0.0011674081448228627,2.9327772810110515,3,65923069.5,MAGI1-IT1
Interval_18794,0.0011703425670797777,2.931686998752481,12,133485239.5,CHFR
Interval_43763,0.001172562615304735,2.930863956497532,20,19998173.5,NAA20
Interval_24554,0.0011728140365407477,2.93077084492352,15,62414491.5,nan
Interval_34401,0.0011914657554080762,2.9239184354417644,19,10362861.5,MRPL4
Interval_11779,0.0011952603430037223,2.922537489514618,11,28131921.0,METTL15
Interval_27341,0.0011953597035449606,2.9225013886420714,16,53537089.0,AKTIP
Interval_33084,0.001197740750471216,2.921637174287243,18,48689112.5,nan
Interval_2616,0.0012083955083308894,2.9177908976909905,1,76620247.5,ST6GALNAC3
Interval_8544,0.0012280520910342677,2.9107832110703162,10,45914702.5,ALOX5
Interval_12230,0.0012294208429745044,2.9102994283454025,11,47236577.0,DDB2
Interval_26201,0.0012297357809837645,2.910188190338861,16,4357800.5,nan
Interval_47143,0.001236576392369411,2.9077790489268756,22,38902247.0,DDX17
Interval_35622,0.0012416459966373826,2.9060022073972664,19,41769292.5,HNRNPUL1
Interval_74460,0.0012490437769154764,2.9034223400568884,8,133772864.5,TMEM71
Interval_66717,0.0012641515538739548,2.898200857172599,6,157983086.5,ZDHHC14
Interval_34993,0.0012649450721402996,2.8979283324994594,19,18682677.0,UBA52
Interval_29115,0.001276957749614825,2.893823471892961,17,14109499.0,COX10
Interval_11347,0.0012776570983432823,2.8935856878672985,11,9623124.5,nan
Interval_34821,0.0012781625469693756,2.8934139124038283,19,16547021.5,EPS15L1
Interval_75279,0.0012862586284477131,2.8906716988964414,9,20243022.5,nan
Interval_34285,0.0012894406510171816,2.889598642303792,19,8008802.0,TIMM44
Interval_62361,0.001291728916055377,2.888828618395062,6,14453233.5,nan
Interval_79947,0.001292355391529127,2.8886180410189066,X,118892671.5,SOWAHD
Interval_13490,0.0012931801174794718,2.8883409812452414,11,85780013.5,PICALM
Interval_54286,0.0012953449915806517,2.8876145497402312,4,48131778.0,TXK
Interval_28421,0.0012991553769024426,2.8863389048961983,16,88767477.0,RNF166
Interval_14780,0.0013008506979132447,2.8857725457084085,11,133815251.5,IGSF9B
Interval_63174,0.0013042587861222734,2.8846362289766296,6,33290684.5,DAXX
Interval_55573,0.0013115517911887883,2.88221455510535,4,109894138.0,COL25A1
Interval_69468,0.001314117427225456,2.881365825250038,7,95130849.5,ASB4
Interval_28661,0.0013231266399321199,2.8783985863555275,17,1991083.5,SMG6
Interval_10133,0.0013236755787765968,2.878218443606068,10,103880063.0,LDB1
Interval_1303,0.0013239338307932343,2.8781337200620913,1,31191653.5,MATN1-AS1
Interval_24688,0.0013249790500115077,2.877790988547044,15,65186974.0,AC069368.3
Interval_51467,0.0013256531112878407,2.8775701045606796,3,140736825.5,nan
Interval_69685,0.0013307611638509905,2.875899881812322,7,100888013.5,FIS1
Interval_75054,0.001334681313148279,2.8746224200398225,9,5844686.5,nan
Interval_61299,0.0013380876724022736,2.8735154303700456,5,156971862.0,ADAM19
Interval_36389,0.0013504273129524666,2.86952878684358,19,54641206.0,CNOT3
Interval_4826,0.001361598747284458,2.8659508568244827,1,167190492.0,RP11-277B15.3
Interval_60210,0.001366920273759807,2.8642568151146275,5,130560333.0,nan
Interval_36779,0.0013676283947333839,2.8640318909494358,2,7966582.5,nan
Interval_27032,0.0013707980387044035,2.863026525616889,16,30382109.0,TBC1D10B
Interval_60279,0.001379599338131636,2.8602470226591317,5,131438330.5,nan
Interval_66363,0.0013841138081619716,2.858828198734277,6,148769763.0,SASH1
Interval_34089,0.0013862947107765638,2.858144433751414,19,4791582.5,FEM1A
Interval_60649,0.001390603445710244,2.856796698831396,5,139722252.0,HBEGF
Interval_61566,0.0013928011935102113,2.8561108697377406,5,171433790.5,FBXW11
Interval_12465,0.0013989659870088773,2.8541928443601576,11,60928870.0,VPS37C
Interval_47146,0.0014040811778342616,2.8526077824723775,22,38966374.5,DMC1
Interval_40545,0.0014143074747619971,2.849456163328374,2,149926073.5,TXNP5
Interval_33793,0.0014155912227624583,2.849062138827436,19,1253060.0,MIDN
Interval_17824,0.0014174278252233688,2.848499045948459,12,103899386.5,RP11-626I20.1
Interval_44002,0.0014193953150113338,2.847896632577671,20,31157421.0,RP11-410N8.3
Interval_65754,0.001421860226772511,2.8471430939894815,6,131045407.0,nan
Interval_80191,0.0014222629142091427,2.847020114129496,X,133306820.0,nan
Interval_50372,0.001435837799434187,2.842894617746475,3,101812076.5,nan
Interval_10184,0.0014369604624220132,2.842555181196444,10,104503793.5,WBP1L
Interval_14950,0.001437694969471557,2.8423332468651576,12,2922289.0,RP4-816N1.6
Interval_33823,0.0014397190941146305,2.841722235527376,19,1592589.5,MBD3
Interval_68726,0.0014472419774430232,2.83945884919725,7,50729793.5,GRB10
Interval_12856,0.0014534691202284815,2.8375941906268407,11,67008148.5,KDM2A
Interval_36418,0.0014587786006556483,2.836010616132409,19,54975287.0,LENG9
Interval_75903,0.0014593138844292764,2.8358512854786104,9,71161717.5,RP11-274B18.2
Interval_6975,0.001464359186311432,2.834352384001611,1,235468484.5,ARID4B
Interval_27670,0.0014673938188511347,2.8334533146496175,16,67596822.5,CTD-2012K14.7
Interval_35141,0.0014695936715319812,2.83280272688778,19,30078583.0,nan
Interval_70474,0.001470781604991786,2.8324518104733682,7,128864947.5,AHCYL2
Interval_35682,0.0014749525373038367,2.8312219546815385,19,42580134.5,ZNF574
Interval_26023,0.0014864265427768258,2.827856548184537,16,1728395.0,HN1L
Interval_35413,0.0014918266309303025,2.8262816444271195,19,38827043.0,CATSPERG
Interval_35483,0.00149267183894576,2.8260356605938615,19,39421312.0,MRPS12
Interval_55553,0.001505484595066467,2.8223236840647767,4,109088942.0,LEF1
Interval_19129,0.0015152916232150392,2.8195037776137215,13,30423981.5,UBL3
Interval_38170,0.001526477141771942,2.816309694658237,2,54649289.0,nan
Interval_74499,0.0015358642225438573,2.8136471762357487,8,134247739.0,nan
Interval_34169,0.0015362248491953298,2.8135452142406217,19,6373166.0,ALKBH7
Interval_18561,0.0015381491512445407,2.8130015498260095,12,123717800.0,C12orf65
Interval_26915,0.001541266274488907,2.812122324583779,16,28857853.0,TUFM
Interval_19342,0.0015418801963124206,2.8119493695417006,13,40670586.0,nan
Interval_29204,0.0015439474499585745,2.81136748546492,17,17267183.5,nan
Interval_76239,0.0015440511762690782,2.8113383094387947,9,82302167.5,TLE4
Interval_28413,0.0015589089841569783,2.807179240059565,16,88700929.5,nan
Interval_29916,0.0015663715747744136,2.8051052066891953,17,36955836.0,PIP4K2B
Interval_4498,0.0015712748709463076,2.80374783501529,1,156737136.0,PRCC
Interval_4879,0.0015746483077713842,2.8028164292075215,1,167905693.5,DCAF6
Interval_16267,0.0015821940859070919,2.8007402431718766,12,49716815.0,TROAP
Interval_37125,0.0015825190915004883,2.800651041953072,2,20171492.5,WDR35
Interval_14426,0.0015825432447464337,2.8006444135708666,11,121288119.0,nan
Interval_44712,0.0015838805003919566,2.8002775878842137,20,48429445.5,SLC9A8
Interval_38048,0.001585987846696039,2.7997001449711703,2,47298785.5,AC073283.7
Interval_36499,0.0015869562360405832,2.7994350497468226,19,55791574.0,HSPBP1
Interval_4283,0.0015980923312910904,2.7963981325240126,1,153700477.0,INTS3
Interval_30318,0.0015993569394804994,2.7960546009520892,17,43303539.0,FMNL1
Interval_26118,0.0016088034737102373,2.793497004686576,16,3074056.0,HCFC1R1
Interval_62701,0.0016141983270957531,2.7920431071159366,6,25279536.5,LRRC16A
Interval_74307,0.0016189456069941786,2.790767742339345,8,128990179.0,PVT1
Interval_23213,0.0016383410165780828,2.785595695857933,14,102227551.5,PPP2R5C
Interval_18454,0.001644520528330237,2.783960700907444,12,122028586.0,RP13-941N14.1
Interval_78761,0.0016455825641220878,2.7836803228846017,X,39729619.0,nan
Interval_30090,0.001649087848625347,2.782756208420363,17,39845318.5,EIF1
Interval_48879,0.0016513893663684218,2.7821505162414906,3,42201483.5,TRAK1
Interval_79082,0.0016660971828811539,2.7782996699411964,X,49125977.0,PPP1R3F-1
Interval_35937,0.0016687203888485359,2.7776164277026045,19,47164769.0,DACT3
Interval_36355,0.001671554368335382,2.7768794931461676,19,53606637.0,ZNF160
Interval_62890,0.001672630290580193,2.776600042602816,6,29617940.5,nan
Interval_45864,0.0016902549405893401,2.772047785953861,21,40351614.5,nan
Interval_64622,0.0016924033294188406,2.7714961289642313,6,90928288.5,BACH2
Interval_48307,0.0016972796495670457,2.7702465959510305,3,17816283.5,TBC1D5
Interval_5811,0.0017107082499728762,2.766824050207964,1,200832164.0,RPL34P6
Interval_49430,0.0017191203257319702,2.7646937248414014,3,52322038.0,WDR82
Interval_39007,0.0017203548231078513,2.7643819706358377,2,86668882.5,KDM3A
Interval_33706,0.0017208043683717429,2.7642685001349276,19,507268.0,TPGS1
Interval_36476,0.0017218251851866073,2.764010944033798,19,55553641.5,RDH13
Interval_47083,0.0017414433387804627,2.759090651584905,22,38054620.0,PDXP
Interval_60330,0.001745477898722647,2.758085645860725,5,131992394.5,AC004041.2
Interval_2159,0.0017465131534668311,2.757828139223843,1,53792802.5,LRP8
Interval_49328,0.001747760812803654,2.7575180023579104,3,50273529.0,GNAI2
Interval_76574,0.0017532677872211346,2.7561517464101857,9,95858253.0,C9orf89
Interval_3695,0.0017677509134978525,2.752578929659157,1,116519012.5,SLC22A15
Interval_38516,0.0017715388391444555,2.7516493217721165,2,68654478.5,nan
Interval_48571,0.0017726750041270071,2.751370879092766,3,31255771.5,nan
Interval_6763,0.0017808298458682173,2.7493775743777094,1,228930215.0,nan
Interval_22855,0.001795722658757573,2.745760737307923,14,92339898.0,FBLN5
Interval_47946,0.0017991093003538368,2.7449424513856346,3,10231302.5,IRAK2
Interval_7537,0.001799917716499325,2.7447473482784184,10,6633963.0,PRKCQ-AS1
Interval_26453,0.001802621426382983,2.7440954711123267,16,12740629.5,nan
Interval_4817,0.001805812569625165,2.743327328331346,1,166875322.5,RP4-782G3.1
Interval_39223,0.0018204120794171196,2.739830291377689,2,97405851.0,LMAN2L
Interval_52530,0.0018404575948441529,2.735074184485909,3,182897145.5,MCF2L2
Interval_8044,0.0018405579489361378,2.7350505044835414,10,23803403.5,nan
Interval_15846,0.0018419775814388587,2.734715659870248,12,31226987.0,DDX11
Interval_18355,0.0018445995177216754,2.734097909246353,12,120639226.0,RPLP0
Interval_21207,0.001845286828439496,2.7339361182167377,14,24583861.0,DCAF11
Interval_25074,0.001850131768125722,2.732797339633747,15,75397506.5,PPCDC
Interval_18858,0.0018556647422182195,2.7315004838049144,13,21476851.0,XPO4
Interval_47265,0.0018580101923744373,2.7309519079527997,22,40440847.5,TNRC6B
Interval_19629,0.0018582621336688957,2.730893022755745,13,48460583.0,nan
Interval_25337,0.001859654990559034,2.7305676200802385,15,83621231.0,RP11-382A20.5
Interval_69469,0.0018596613140005856,2.7305661433379838,7,95138519.0,ASB4
Interval_75123,0.0018634498947273789,2.7296822802570495,9,7976635.5,nan
Interval_69391,0.001866716500742678,2.72892163358382,7,92269157.0,CDK6
Interval_21394,0.0018694375280431425,2.728289043309687,14,35873471.5,NFKBIA
Interval_35437,0.0018771467905116833,2.7265017647699388,19,39050404.5,RYR1
Interval_27389,0.001878047633629005,2.726293396755807,16,56390725.5,GNAO1
Interval_28339,0.0018797653071969348,2.7258963699660423,16,87378822.0,FBXO31
Interval_41800,0.001882857580894049,2.7251825287199285,2,197826941.5,nan
Interval_14299,0.0018841972618389691,2.724873631668674,11,118230324.5,UBE4A
Interval_8545,0.0018927139351276455,2.722915020364573,10,45916648.0,ALOX5
Interval_78584,0.0018946241686124776,2.7224769269547777,X,23785241.0,ACOT9
Interval_3482,0.001904969352691807,2.7201120068985447,1,110753265.5,KCNC4
Interval_46361,0.0019177263510185651,2.7172133641733955,22,21057493.5,TMEM191A
Interval_28414,0.0019319234600821144,2.7140100836774876,16,88703622.5,nan
Interval_55318,0.0019350482327482063,2.713308205345159,4,100738084.5,DAPP1
Interval_71745,0.001942271094454174,2.7116901531053252,8,19072518.0,RP11-1080G15.1
Interval_11882,0.0019472804172584498,2.710571503590984,11,33745996.0,CD59
Interval_12741,0.0019561011159135193,2.7086086991658824,11,65382508.5,MAP3K11
Interval_39228,0.001958263649010229,2.708128837761652,2,97468063.5,CNNM4
Interval_66870,0.00195955427250788,2.7078427036458,6,160437379.5,IGF2R
Interval_56408,0.0019653753157107736,2.7065545028061893,4,144280589.5,GAB1
Interval_30026,0.0019711426634474367,2.7052819420798655,17,38255455.5,NR1D1
Interval_47064,0.0019789208646643366,2.703571572507483,22,37935002.0,nan
Interval_34406,0.001985264604477624,2.70218160043441,19,10397688.0,ICAM4
Interval_73128,0.001992816243396189,2.700532745533482,8,81786002.0,ZNF704
Interval_1519,0.001993478277530934,2.7003884923817463,1,35658318.5,SFPQ
Interval_3633,0.00199792124429233,2.6994216351507645,1,114474258.0,HIPK1
Interval_68697,0.001998536174729792,2.699287986336402,7,50430611.0,IKZF1
Interval_4920,0.0020002645716431138,2.698912557133324,1,168490975.0,nan
Interval_32900,0.002006005899613952,2.697667794064346,18,43977611.5,RNF165
Interval_72494,0.0020068715487421744,2.697480423953835,8,48864729.0,PRKDC
Interval_35706,0.0020090411253150353,2.697011173100142,19,42772861.0,CIC
Interval_70153,0.002032023641441442,2.692071243588987,7,116228764.5,AC006159.3
Interval_10152,0.002033458219272612,2.6917647464586874,10,104154667.5,NFKB2
Interval_34721,0.002036730993010547,2.691066327880535,19,14629076.5,DNAJB1
Interval_33847,0.0020396081889110513,2.690453253033382,19,1863920.5,KLF16
Interval_68730,0.0020516164975595825,2.6879038173220744,7,50807816.0,GRB10
Interval_55520,0.0020597458411699947,2.686186365352779,4,107597929.5,nan
Interval_30796,0.002061773110964509,2.6857591286149085,17,55362522.5,MSI2
Interval_39767,0.0020630519768388917,2.6854898302091277,2,113403341.0,SLC20A1
Interval_34653,0.002064737648467735,2.6851351232139287,19,13972888.0,NANOS3
Interval_28986,0.002065803472909779,2.6849109968002076,17,8059906.0,PER1
Interval_58863,0.0020684875713367756,2.684347084251704,5,71604128.5,MRPS27
Interval_68529,0.0020701028511109143,2.684008076494641,7,43688966.5,COA1
Interval_66649,0.00207349948185283,2.6832960688258782,6,156744960.0,nan
Interval_2748,0.0020737182465482952,2.6832502509757505,1,85527993.5,WDR63
Interval_72508,0.002076500422068972,2.682667976279503,8,49862228.0,nan
Interval_35704,0.0020810816826632135,2.6817108733521855,19,42748925.0,AC006486.1
Interval_32896,0.0020826803447870244,2.6813773815876045,18,43913879.5,RNF165
Interval_58820,0.002083466192075139,2.6812135423458137,5,68485592.5,CENPH
Interval_49363,0.002085101152021825,2.6808728717696777,3,50654140.0,MAPKAPK3
Interval_80279,0.0020888276919112246,2.6800973836379463,X,135717616.0,nan
Interval_40614,0.0020964826408695196,2.678508729256497,2,154092213.5,nan
Interval_31811,0.0020990078950157433,2.6779859278991034,17,77971168.5,TBC1D16
