PeakID,PeakID,chr,end,in_ensg,in_gene,itype,mid,start,quality_p,clonal_p,replicate_foldchange,max_height,good_peak
Interval_53231,Interval_53231,4,1196383,ENSG00000159674,SPON2,promoter-TSS,1195704.5,1195026,0.25189620758483033,0.86746506986028,1.134002491859328,211.7131,True
Interval_38050,Interval_38050,2,47383280,ENSG00000239605,C2orf61,promoter-TSS,47383012.5,47382745,0.2691237830319889,0.5211230876216963,2.1976842219398733,15.977438,True
Interval_60673,Interval_60673,5,140106051,ENSG00000202515,VTRNA1-3,promoter-TSS,140105757.0,140105463,0.0357267869227359,0.15428901682708285,1.7180307176783112,48.41661,True
Interval_59301,Interval_59301,5,86704453,ENSG00000134480,CCNH,promoter-TSS,86704293.5,86704134,0.012204724409448864,0.00024451508213430007,1.656157879198744,43.899353,True
Interval_35356,Interval_35356,19,36505759,ENSG00000239382,ALKBH6,promoter-TSS,36505258.5,36504758,0.0030121575031755166,0.0003992015968069529,1.4185302436817175,171.61826,True
Interval_31018,Interval_31018,17,61600853,ENSG00000173826,KCNH6,promoter-TSS,61600638.0,61600423,0.18212816426374112,0.20180868018235,1.9320318032424362,19.725285,True
Interval_14669,Interval_14669,11,128393115,ENSG00000134954,ETS1,promoter-TSS,128392484.5,128391854,0.2403556523317002,1.0,1.1378042660627776,215.18495,True
Interval_35782,Interval_35782,19,44669859,ENSG00000167380,ZNF226,promoter-TSS,44669285.0,44668711,0.05788636692207605,0.0012722278444415869,1.3251433007335862,94.63417,True
Interval_26252,Interval_26252,16,5008678,ENSG00000103184,SEC14L5,promoter-TSS,5008232.0,5007786,0.22258155230596177,0.04466431755069644,1.2938252860929034,45.966698,True
Interval_79003,Interval_79003,X,47441995,ENSG00000102265,TIMP1,promoter-TSS,47441691.0,47441387,0.31459505061867266,0.5310946724850074,1.5142428751632795,52.175335,True
Interval_49414,Interval_49414,3,52232630,ENSG00000023330,ALAS1,promoter-TSS,52232059.0,52231488,0.5380656353910656,0.05629921259842485,1.343419179891786,65.44807,True
Interval_10028,Interval_10028,10,102027874,ENSG00000095485,CWF19L1,promoter-TSS,102027258.0,102026642,0.10731158605174351,0.18584463164772547,1.6797293015043087,40.92988,True
Interval_16357,Interval_16357,12,51567269,ENSG00000135457,TFCP2,promoter-TSS,51566648.5,51566028,0.05198785600693945,0.06202110741651057,1.3344572137108481,131.18417,True
Interval_4146,Interval_4146,1,150255202,ENSG00000159208,C1orf51,promoter-TSS,150254481.5,150253761,0.07699662542182228,0.0002566914801763742,1.4211703501869435,78.012794,True
Interval_79429,Interval_79429,X,71934581,ENSG00000067177,PHKA1-1,promoter-TSS,71934010.0,71933439,0.6908605174353206,0.0009561891515998955,1.865328479889422,35.112186,True
Interval_35389,Interval_35389,19,37809179,ENSG00000181666,HKR1,promoter-TSS,37808655.5,37808132,0.09235217579875665,0.2910221194159315,1.2847726046592525,132.61147,True
Interval_27491,Interval_27491,16,57702559,ENSG00000182885,GPR97,promoter-TSS,57701823.0,57701087,0.007047347910298041,0.00040769430339915314,2.226914465520676,46.05262,True
Interval_75767,Interval_75767,9,37592930,ENSG00000256966,RP11-613M10.8,promoter-TSS,37592450.5,37591971,0.13664883620066504,0.44623391643776233,1.2464220301461746,82.69593,True
Interval_12351,Interval_12351,11,57283630,ENSG00000149150,SLC43A1,promoter-TSS,57282609.0,57281588,0.005464796877258982,0.009898762654668603,1.5314677907726815,93.44624,True
Interval_35890,Interval_35890,19,46320991,ENSG00000125755,SYMPK,promoter-TSS,46320575.5,46320160,0.6456692913385826,0.13193942081067833,1.6422876423301154,37.661343,True
Interval_16305,Interval_16305,12,50298210,ENSG00000135472,FAIM2,promoter-TSS,50297739.0,50297268,0.9316500595057522,1.0,1.5893380879586272,30.955688,True
Interval_69587,Interval_69587,7,99699664,ENSG00000221838,AP4M1,promoter-TSS,99698846.0,99698028,0.05387708213670306,0.3765651924181508,1.1758279323421297,247.64557,True
Interval_31144,Interval_31144,17,63558218,ENSG00000168646,AXIN2,promoter-TSS,63557547.5,63556877,0.1426051756541853,0.15095613048368917,1.3074881987227718,76.35737,True
Interval_73094,Interval_73094,8,80942830,ENSG00000147586,MRPS28,promoter-TSS,80942155.0,80941480,0.023044819452005094,0.162475049900199,1.2961192641851436,166.30455,True
Interval_39220,Interval_39220,2,97304394,ENSG00000114982,KANSL3,promoter-TSS,97303548.0,97302702,0.953563683677895,0.03753072141101643,1.1738879050822975,152.73798,True
Interval_18109,Interval_18109,12,111052313,ENSG00000204852,TCTN1,promoter-TSS,111051933.5,111051554,0.19447737458435743,0.4875813213821023,1.2102862883848282,109.786224,True
Interval_18095,Interval_18095,12,110842103,ENSG00000196510,ANAPC7,promoter-TSS,110841397.0,110840691,0.26913401763770417,0.05722722159730076,1.2395192304252542,71.30631,True
Interval_52943,Interval_52943,3,194025508,ENSG00000214145,LINC00887,promoter-TSS,194024706.0,194023904,0.02092238470191221,0.0061605955242342025,1.5850487406910228,78.901146,True
Interval_36095,Interval_36095,19,49123177,ENSG00000063176,SPHK2,promoter-TSS,49122595.5,49122014,0.1813826891671203,0.033532934131736414,1.1589896979028211,191.00359,True
Interval_63171,Interval_63171,6,33267885,ENSG00000237441,RGL2,promoter-TSS,33266842.0,33265799,0.05741244783160948,0.6315369261477043,1.2374328128696215,144.97191,True
Interval_308,Interval_308,1,8378722,ENSG00000162426,SLC45A1,promoter-TSS,8378243.0,8377764,0.4023522273819803,0.518371974125858,1.5869953903779246,30.987827,True
Interval_69020,Interval_69020,7,74490035,ENSG00000174374,WBSCR16,promoter-TSS,74489562.5,74489090,0.36180425039757125,0.37308081538239124,1.1432328830239236,114.765305,True
Interval_79729,Interval_79729,X,102863215,ENSG00000196507,TCEAL3,promoter-TSS,102862799.0,102862383,0.1546522705620832,0.012226103524928922,3.750089133849978,16.456638,True
Interval_54431,Interval_54431,4,57334597,ENSG00000174780,SRP72,promoter-TSS,57333670.0,57332743,0.12034113590999818,0.06786427145708551,1.18854851821006,165.75572,True
Interval_69277,Interval_69277,7,87506540,ENSG00000006634,DBF4,promoter-TSS,87505881.0,87505222,0.20229753015508334,0.2047099368179206,1.1110448771547403,311.6206,True
Interval_57680,Interval_57680,5,10762094,ENSG00000112977,DAP,promoter-TSS,10761291.5,10760489,0.13837778987479588,0.011177644710578805,1.178578468811884,186.09456,True
Interval_21145,Interval_21145,14,23341927,ENSG00000197324,LRP10,promoter-TSS,23341058.0,23340189,0.0003266194882961537,0.001596806387225369,1.5561153485599732,189.43509,False
Interval_30249,Interval_30249,17,42220026,ENSG00000125319,C17orf53,promoter-TSS,42219399.5,42218773,0.05995500562429701,0.005568053993250555,1.4537569852966699,59.175873,True
Interval_73230,Interval_73230,8,86133455,ENSG00000185015,CA13,promoter-TSS,86132818.0,86132181,0.40693159136272905,0.012375249500998442,1.1382166767744535,288.9198,True
Interval_73971,Interval_73971,8,117887357,ENSG00000253327,RAD21-AS1,promoter-TSS,117886134.0,117884911,0.0023226274723280316,0.009181636726546483,1.4306406469180384,236.72844,False
Interval_35680,Interval_35680,19,42498720,ENSG00000105409,ATP1A3,promoter-TSS,42498280.0,42497840,0.38236782902137234,0.001283457400881871,1.3823000670310686,62.383305,True
Interval_66983,Interval_66983,6,167041593,ENSG00000071242,RPS6KA2,promoter-TSS,167040979.0,167040365,0.012520413718018486,0.001596806387225369,1.3323081884832413,276.53748,True
Interval_45999,Interval_45999,21,44782804,ENSG00000237989,AP001046.5,promoter-TSS,44782189.0,44781574,0.1256467941507312,0.0002566914801763742,1.5786975777289445,68.29504,True
Interval_63337,Interval_63337,6,36172599,ENSG00000096070,BRPF3,promoter-TSS,36172016.5,36171434,0.18523622047244093,0.015401488810584896,1.7495649899623122,41.821568,True
Interval_45246,Interval_45246,21,9968887,ENSG00000188681,TEKT4P2,promoter-TSS,9968547.0,9968207,0.6027277840269967,0.00040769430339915314,1.8076474232215665,48.104614,True
Interval_69838,Interval_69838,7,105517715,ENSG00000146776,ATXN7L1,promoter-TSS,105517161.5,105516608,0.014833020095417093,0.1562148481439819,1.4782358031978007,88.73967,True
Interval_10604,Interval_10604,10,120967762,ENSG00000198873,GRK5,promoter-TSS,120966795.0,120965828,0.49526401741970605,0.9373253493013967,1.0969233096789266,225.4559,True
Interval_54179,Interval_54179,4,41259886,ENSG00000251173,UCHL1-AS1,promoter-TSS,41259360.5,41258835,0.01937256035853696,0.0017465862178475122,4.87752829965865,85.14704,False
Interval_1761,Interval_1761,1,41131891,ENSG00000117016,RIMS3,promoter-TSS,41131477.5,41131064,0.2951857741795576,0.06619797525309346,1.319516091278766,66.40249,True
Interval_17771,Interval_17771,12,101674451,ENSG00000120800,UTP20,promoter-TSS,101673822.5,101673194,0.01226096737907767,0.029077615298087722,1.655380584668399,70.16623,True
Interval_77563,Interval_77563,9,131550052,ENSG00000107021,TBC1D13,promoter-TSS,131549572.0,131549092,0.11788347549515688,0.5663948256467943,1.260282770467575,69.652596,True
Interval_28876,Interval_28876,17,6544904,ENSG00000129235,TXNDC17,promoter-TSS,6544008.5,6543113,0.5817261818707532,0.03498626572213448,1.1565379789596741,137.20447,True
Interval_33248,Interval_33248,18,57568286,ENSG00000141682,PMAIP1,promoter-TSS,57567322.5,57566359,0.22859735075303933,0.09580838323353313,1.1414778036628397,201.74466,True
Interval_60353,Interval_60353,5,132388568,ENSG00000170606,HSPA4,promoter-TSS,132387739.0,132386910,0.23393213572854288,0.0778443113772459,1.1399841366341859,184.83934,True
Interval_16249,Interval_16249,12,49412963,ENSG00000181929,PRKAG1,promoter-TSS,49412339.5,49411716,0.12008095995373713,0.22200375885499524,1.2583245964847802,164.45209,True
Interval_2246,Interval_2246,1,55681675,ENSG00000162402,USP24,promoter-TSS,55681011.5,55680348,0.0315165534191123,0.10082405667196737,1.3785333254487873,120.25924,True
Interval_27178,Interval_27178,16,46607685,ENSG00000260251,RP11-46D6.4,promoter-TSS,46607301.0,46606917,0.18910765322324552,0.006986344871387606,4.423145507005627,15.037588,True
Interval_29508,Interval_29508,17,27966974,ENSG00000263370,RP11-68I3.5,promoter-TSS,27966652.5,27966331,0.009154590267225093,0.01386160631555533,3.2316838459262294,15.514292,True
Interval_28249,Interval_28249,16,84652029,ENSG00000103187,COTL1,promoter-TSS,84651453.5,84650878,0.3748735000722857,0.41792684689894466,1.1540446706508125,121.116554,True
Interval_29165,Interval_29165,17,16396138,ENSG00000181350,FAM211A,promoter-TSS,16395457.0,16394776,0.011811023622047223,0.012373453318334837,1.659319764115219,58.917553,True
Interval_38657,Interval_38657,2,71222793,ENSG00000144043,TEX261,promoter-TSS,71222112.5,71221432,0.24645254944656148,0.8626746506986027,1.135799693846467,151.31575,True
Interval_68067,Interval_68067,7,26904796,ENSG00000005020,SKAP2,promoter-TSS,26904145.0,26903494,0.950180714182449,0.0003180569611100914,1.264047321874003,191.00615,True
Interval_2038,Interval_2038,1,47780675,ENSG00000123473,STIL,promoter-TSS,47779970.0,47779265,0.0005443658138268859,0.003592814371257691,1.5110778440942563,166.7683,True
Interval_14905,Interval_14905,12,1704356,ENSG00000171823,FBXL14,promoter-TSS,1703494.5,1702633,0.14843041190346584,0.15728542914171717,1.1723568594048974,243.25186,True
Interval_36587,Interval_36587,19,58258733,ENSG00000152443,ZNF776,promoter-TSS,58258300.0,58257867,0.06725459014023416,0.30119994217146173,1.312877857194302,96.84345,True
Interval_3441,Interval_3441,1,110199192,ENSG00000168765,GSTM4,promoter-TSS,110198710.0,110198228,0.015845019517131687,0.16570767673846998,1.4380381940599647,86.72735,True
Interval_4193,Interval_4193,1,151044024,ENSG00000197622,CDC42SE1,promoter-TSS,151043400.5,151042777,0.07477230013011427,0.051843284660980316,1.3038249076883823,125.220795,True
Interval_12910,Interval_12910,11,67771840,ENSG00000110057,UNC93B1,promoter-TSS,67771270.5,67770701,0.11542576261384996,0.002474690663667456,1.7527998908397642,76.35737,True
Interval_49630,Interval_49630,3,58478543,ENSG00000168301,KCTD6,promoter-TSS,58477835.5,58477128,0.7104525083128523,0.7827381812924674,1.119963428839378,129.59616,True
Interval_74066,Interval_74066,8,123795529,ENSG00000272384,RP11-44N11.2,promoter-TSS,123793941.0,123792353,0.08071130466340048,0.010778443113771852,1.2143287510341954,269.08398,True
Interval_75093,Interval_75093,9,6646488,ENSG00000236924,RP11-390F4.6,promoter-TSS,6645809.5,6645131,0.4802464238209694,0.007746191764575361,1.8282013940084396,23.864264,True
Interval_27272,Interval_27272,16,50100754,ENSG00000259843,RP11-429P3.3,promoter-TSS,50100171.0,50099588,0.29015469134017635,0.5496906636670414,1.1685850603641526,76.52384,True
Interval_45019,Interval_45019,20,57483504,ENSG00000087460,GNAS,promoter-TSS,57483021.0,57482538,0.2165916760404949,0.0002566914801763742,1.6216187876528612,58.398277,True
Interval_6184,Interval_6184,1,207227012,ENSG00000123836,PFKFB2,promoter-TSS,207226562.0,207226112,0.09495446002602281,0.0009280089988746854,1.9106532549342123,100.550705,True
Interval_295,Interval_295,1,8022254,ENSG00000116288,PARK7,promoter-TSS,8021716.0,8021178,0.020649609871166708,0.021157684630737972,1.3017531453707987,183.71353,True
Interval_64171,Interval_64171,6,70577799,ENSG00000082293,COL19A1,promoter-TSS,70577045.5,70576292,0.08363329583802026,0.3262548713042266,1.4109292547672592,56.39095,True
Interval_46644,Interval_46644,22,26825799,ENSG00000128203,ASPHD2,promoter-TSS,26825129.5,26824460,0.014399306057539363,0.0003180569611100914,1.4458579588085163,128.42136,True
Interval_41125,Interval_41125,2,172968812,ENSG00000236651,AC104801.1,promoter-TSS,172967646.5,172966481,0.18175509613994512,0.00030933633295782137,1.4527882071564642,132.07762,True
Interval_29222,Interval_29222,17,17586499,ENSG00000108557,RAI1,promoter-TSS,17585436.0,17584373,0.2732109295937545,0.1653896197773599,1.175113284581917,138.62958,True
Interval_18067,Interval_18067,12,110437756,ENSG00000076513,ANKRD13A,promoter-TSS,110437234.0,110436712,0.07864681220182157,0.051525227699870224,1.2994039640878643,92.78291,True
Interval_15451,Interval_15451,12,14538580,ENSG00000171681,ATF7IP,promoter-TSS,14538238.5,14537897,0.6053491398004915,0.048875140607423706,1.5035931191978136,71.42854,True
Interval_69126,Interval_69126,7,77046169,ENSG00000273341,RP5-899E9.1,promoter-TSS,77045494.0,77044819,0.6525372271215846,0.1153824521934762,1.5054013261342978,72.79785,True
Interval_31598,Interval_31598,17,74723962,ENSG00000181038,METTL23,promoter-TSS,74722917.5,74721873,0.1336236617673744,0.003992015968063423,1.1809355608337122,218.37851,True
Interval_39783,Interval_39783,2,113522811,ENSG00000169607,CKAP2L,promoter-TSS,113522134.0,113521457,0.12934131736526944,0.04870259481037864,1.183313165739529,158.71568,True
Interval_74816,Interval_74816,8,145754704,ENSG00000213563,C8orf82,promoter-TSS,145754281.5,145753859,0.12771432702038454,0.45008436445444344,1.2527009509302935,65.91799,True
Interval_4229,Interval_4229,1,151736512,ENSG00000143436,MRPL9,promoter-TSS,151735950.5,151735389,0.270868873789215,0.04609111361079843,1.3195214394411814,78.26302,True
Interval_16618,Interval_16618,12,56124550,ENSG00000135404,CD63,promoter-TSS,56123517.0,56122484,0.10586100526220288,0.0023952095808380536,1.1968524223721178,201.74466,True
Interval_45222,Interval_45222,20,62711755,ENSG00000171700,RGS19,promoter-TSS,62711224.5,62710694,0.5717796732687581,0.04929882897209714,1.184144029894559,138.58716,True
Interval_45532,Interval_45532,21,30450054,ENSG00000156265,MAP3K7CL,promoter-TSS,30449531.0,30449008,0.21009107994795428,0.0027106949236080924,1.2348192775404412,228.79425,True
Interval_68185,Interval_68185,7,30519207,ENSG00000106100,NOD1,promoter-TSS,30518391.0,30517575,0.18088766806418966,0.09668931617753374,1.2184497863657224,125.07204,True
Interval_20980,Interval_20980,14,20946080,ENSG00000258908,RP11-203M5.8,promoter-TSS,20945653.0,20945226,0.0985095613048369,0.002310223321587368,1.8159632255738158,41.54683,True
Interval_43947,Interval_43947,20,30311894,ENSG00000171552,BCL2L1,promoter-TSS,30311088.5,30310283,0.9699510070767556,0.009181636726546483,1.1810819795386296,269.87604,True
Interval_36555,Interval_36555,19,56880061,ENSG00000240225,ZNF542,promoter-TSS,56879724.0,56879387,0.5458875833597967,0.0017465862178475122,2.989801079898983,28.19179,True
Interval_2404,Interval_2404,1,65469184,ENSG00000226891,RP11-182I10.3,promoter-TSS,65468646.0,65468108,0.26358267716535433,0.5893636384850541,1.561460699344826,45.731636,True
Interval_39208,Interval_39208,2,97174537,ENSG00000163121,NEURL3,promoter-TSS,97174100.0,97173663,0.5681102362204724,0.09497584766527434,1.2206991763749577,43.43696,True
Interval_6910,Interval_6910,1,234537136,ENSG00000059588,TARBP1,promoter-TSS,234536709.0,234536282,0.1953888875924673,0.08031577776954157,1.8310568736968866,29.591057,True
Interval_76914,Interval_76914,9,107526899,ENSG00000165028,NIPSNAP3B,promoter-TSS,107526243.0,107525587,0.26563554555680535,0.0482579982731669,1.2904433084828733,47.358765,True
Interval_3989,Interval_3989,1,145438857,ENSG00000117289,TXNIP,promoter-TSS,145437991.5,145437126,0.09934942894318344,0.005406968338875218,1.278242110211979,154.59521,True
Interval_39440,Interval_39440,2,103035300,ENSG00000115607,IL18RAP,promoter-TSS,103034818.0,103034336,0.3933497180858754,0.0015401488810582453,1.3787180492158584,62.0002,True
Interval_48982,Interval_48982,3,44754679,ENSG00000196653,ZNF502,promoter-TSS,44754197.5,44753716,0.7066454171453986,0.48719469256143233,1.6935511114489719,20.794432,True
Interval_31355,Interval_31355,17,71229356,ENSG00000141219,C17orf80,promoter-TSS,71228542.0,71227728,0.32410004337140375,0.27861789793262937,1.1555330672384905,131.81473,True
Interval_79949,Interval_79949,X,118926371,ENSG00000198918,RPL39,promoter-TSS,118925652.5,118924934,0.15579008240566716,0.7464796877258926,1.2339940449990496,104.91377,True
Interval_49876,Interval_49876,3,71634444,ENSG00000114861,FOXP1,promoter-TSS,71632875.0,71631306,0.04591585947665178,0.006361139222206713,1.3442419521051692,99.13313,True
