,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq,eigen12_R_sq,eigen13_R_sq,eigen14_R_sq
GMEB1,0,0,0.0,0.0,,,,,,,,,,,,,,,
YTHDF2,0,0,5.0,0.0,0.19851596263885185,0.016098968406035412,,,,,,,,,,,,,
EPB41,0,1,10.0,0.0,0.2043062702763696,0.03599966918620449,0.004684027968016172,0.0010259339468107246,0.0004988150836543139,,,,,,,,,,
RP4-604A21.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
SRSF4,0,1,8.0,0.0,0.333823925937741,0.1317315972117283,0.08436033232726342,0.0428993291006464,0.0012974585352837503,0.000655933525758294,,,,,,,,,
MECR,0.007973399944603443,1,7.0,1.0,0.20164141091922747,0.07336463282391575,0.062008160699042435,,,,,,,,,,,,
LAPTM5,0,1,11.0,0.0,0.20757920233651642,0.048389338811366506,0.009960337559467349,0.008215721352897961,,,,,,,,,,,
PUM1,0,1,12.0,1.0,0.3224464091469717,0.011259847703299727,,,,,,,,,,,,,
SNRNP40,0,0,3.0,0.0,0.10307217357038337,,,,,,,,,,,,,,
RP11-490K7.4,0,0,2.0,0.0,,,,,,,,,,,,,,,
ZCCHC17,0,0,3.0,0.0,0.171274491080839,,,,,,,,,,,,,,
PEF1,0,0,1.0,0.0,,,,,,,,,,,,,,,
PTP4A2,0.24555471539497375,1,8.0,3.0,0.4133208441039865,0.03052700926597486,0.008276134000743873,0.0003182520812369701,,,,,,,,,,,
KHDRBS1,0,1,10.0,0.0,0.2117215575969497,0.047048633460082936,0.010146108754853363,0.0006011694731428728,9.250430205960447e-05,,,,,,,,,,
RP11-277A4.4,0,1,7.0,1.0,0.24365973345037614,0.06468200344022083,,,,,,,,,,,,,
TMEM39B,0.01908375695347786,0,4.0,0.0,0.18651771883420254,6.835437052097571e-05,,,,,,,,,,,,,
KPNA6,0,1,7.0,2.0,0.36618232338251383,0.09893374048444743,0.029265517797794047,0.01456677229393245,,,,,,,,,,,
TXLNA,0,0,1.0,0.0,,,,,,,,,,,,,,,
CCDC28B,0,0,2.0,0.0,,,,,,,,,,,,,,,
TMEM234,0.010643034242093563,1,9.0,1.0,0.4500883482898655,0.002868799702768032,0.002594185916866408,,,,,,,,,,,,
EIF3I,0,0,4.0,0.0,0.16020310173859015,0.011308920291347228,,,,,,,,,,,,,
FAM167B,0,0,6.0,0.0,0.06988405921592385,,,,,,,,,,,,,,
LCK,0.08234402537345886,1,12.0,1.0,0.29342040211570797,0.08988293280168788,0.08537983403715695,0.047361646232379845,0.04522699297097423,0.0032303975014902147,,,,,,,,,
HDAC1,0.2418961226940155,1,12.0,1.0,0.4617639738597451,0.00885420108203383,0.001808327312867014,0.001617782323818292,,,,,,,,,,,
MARCKSL1,0,0,7.0,0.0,0.10053149024558693,0.09722148551358963,0.03724742788312542,0.0027703976523231785,,,,,,,,,,,
BSDC1,0,1,4.0,1.0,0.3254169576666066,0.1412094280368038,0.046595738062266516,0.010175272389139442,,,,,,,,,,,
ZBTB8OS,0,0,2.0,0.0,,,,,,,,,,,,,,,
RBBP4,0,0,2.0,0.0,0.11939998751897965,,,,,,,,,,,,,,
YARS,0.01897175796329975,0,8.0,0.0,,,,,,,,,,,,,,,
S100PBP,0,1,7.0,0.0,0.2368155496434233,0.06515177362195321,0.016222037802041393,,,,,,,,,,,,
AL031602.1,0,0,4.0,0.0,,,,,,,,,,,,,,,
RNF19B,0.005425973795354366,0,9.0,0.0,0.08767902468899852,,,,,,,,,,,,,,
AK2,0.009215387515723705,1,6.0,1.0,0.27624589336211014,0.0975649195365485,0.02288933629065609,,,,,,,,,,,,
ADC,0,0,5.0,0.0,0.19953203924663235,,,,,,,,,,,,,,
TRIM62,0,1,1.0,1.0,0.2015163657384105,,,,,,,,,,,,,,
PHC2,0.007144501432776451,0,5.0,0.0,0.1666792409266347,5.557659038129509e-08,,,,,,,,,,,,,
SMIM12,0.012651678174734116,0,6.0,0.0,0.16969442258062137,0.11151958141743835,0.004021174434908559,,,,,,,,,,,,
RP11-244H3.1,0,0,1.0,0.0,0.052291672120286535,,,,,,,,,,,,,,
ZMYM6NB,0.006882956717163324,0,1.0,0.0,,,,,,,,,,,,,,,
ZMYM6,0,0,2.0,0.0,,,,,,,,,,,,,,,
ZMYM1,0.0069126104936003685,1,2.0,1.0,0.26857334258373006,,,,,,,,,,,,,,
SFPQ,0.0480632483959198,0,4.0,0.0,0.08563937334549628,,,,,,,,,,,,,,
ZMYM4,0.2213631123304367,1,3.0,2.0,0.4490518049639292,0.003561435396473491,,,,,,,,,,,,,
RPL5P4,0,0,0.0,0.0,,,,,,,,,,,,,,,
ZMYM4-AS1,0,0,0.0,0.0,,,,,,,,,,,,,,,
KIAA0319L,5.740045253332937e-06,1,10.0,5.0,0.7506492637351961,0.07473767081439435,0.060565984972467506,0.021392055950858642,0.014005501348198633,0.008672825460773402,0.007837151283457303,0.004070476887970189,0.0004358424526778277,,,,,,
NCDN,0,0,2.0,0.0,0.14578770172283315,,,,,,,,,,,,,,
RP4-728D4.2,3.570890839910135e-05,0,4.0,1.0,0.160605568909187,0.06035486825722686,,,,,,,,,,,,,
TFAP2E,0,1,5.0,1.0,0.27651439954181967,0.006798511942320027,,,,,,,,,,,,,
PSMB2,0,1,2.0,1.0,0.2768297431829418,,,,,,,,,,,,,,
C1orf216,0,1,4.0,2.0,0.2741300838237949,0.06229791529469953,0.04360221196855422,,,,,,,,,,,,
CLSPN,0,1,8.0,0.0,0.2385227222402016,0.0943855509759978,0.028466657923087765,,,,,,,,,,,,
AGO4,0,2,5.0,2.0,0.2425490914699604,0.22716985954802227,0.09685618686440546,,,,,,,,,,,,
AGO1,0,0,1.0,0.0,0.08056331550369643,,,,,,,,,,,,,,
AGO3,0,1,3.0,1.0,0.2114737154139168,,,,,,,,,,,,,,
ADPRHL2,0,0,1.0,0.0,,,,,,,,,,,,,,,
MAP7D1,0.022916149348020554,0,9.0,0.0,0.10912258801650809,,,,,,,,,,,,,,
THRAP3,0.005828758701682091,1,9.0,1.0,0.3709591650926676,0.013008818440321035,,,,,,,,,,,,,
EVA1B,0,1,7.0,2.0,0.35500530524710505,0.0007340479097485262,,,,,,,,,,,,,
STK40,0.02167034149169922,1,9.0,1.0,0.43435188190516155,0.1505013125968625,0.14304893858328932,0.02165263894829575,,,,,,,,,,,
LSM10,0,0,3.0,0.0,0.09066861399329317,,,,,,,,,,,,,,
MRPS15,0.023187510669231415,0,4.0,0.0,,,,,,,,,,,,,,,
LINC01137,0,1,6.0,1.0,0.3164997118855926,0.15072765904630098,,,,,,,,,,,,,
ZC3H12A,0.0025198219809681177,0,6.0,0.0,0.11120757244995275,0.05984643928926658,0.01805923771869423,,,,,,,,,,,,
MEAF6,0.010236096568405628,0,4.0,1.0,0.19370488805421018,0.05551201687073784,,,,,,,,,,,,,
SNIP1,0.004699351266026497,0,3.0,0.0,0.10941057545313664,,,,,,,,,,,,,,
RP3-423B22.5,0,1,4.0,2.0,0.3531449417206614,0.005807603810931304,,,,,,,,,,,,,
GNL2,0,0,3.0,0.0,0.1498734761239937,,,,,,,,,,,,,,
C1orf109,0.002642676467075944,0,3.0,0.0,,,,,,,,,,,,,,,
YRDC,0.05283582955598831,0,3.0,0.0,0.05283582051096739,,,,,,,,,,,,,,
C1orf122,0,0,2.0,0.0,0.12290867208729073,,,,,,,,,,,,,,
MTF1,0,0,4.0,0.0,,,,,,,,,,,,,,,
INPP5B,0.002838826971128583,0,5.0,0.0,0.07756008991964555,0.0033203085745343087,,,,,,,,,,,,,
SF3A3,0,1,4.0,1.0,0.22464663673191507,,,,,,,,,,,,,,
FHL3,0,1,6.0,1.0,0.2265786855087323,0.16117717530418785,0.033020293291987794,0.0003467179637580568,,,,,,,,,,,
UTP11L,0,1,4.0,1.0,0.24584822458828234,0.10767828547621905,0.008636342397406465,,,,,,,,,,,,
RP11-334L9.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
RRAGC,0,1,2.0,1.0,0.22591343222546229,,,,,,,,,,,,,,
RP5-864K19.4,0,0,3.0,0.0,0.10910303340805398,,,,,,,,,,,,,,
MYCBP,0.1515752077102661,0,1.0,0.0,0.151575152551254,,,,,,,,,,,,,,
AKIRIN1,0.016321321949362755,0,2.0,0.0,0.06587324068204277,,,,,,,,,,,,,,
NDUFS5,0,1,4.0,1.0,0.31550332544337517,0.019223980782467946,,,,,,,,,,,,,
MACF1,0.11667003482580185,0,20.0,0.0,0.18914326284043195,0.18603145337165158,0.038988261774264725,0.00827218807305702,,,,,,,,,,,
RP11-420K8.1,0,1,4.0,0.0,0.4792496262271228,0.0054507413985037615,0.004374300199129117,,,,,,,,,,,,
KIAA0754,0,0,3.0,0.0,,,,,,,,,,,,,,,
RP11-69E11.4,0.18175755441188812,1,6.0,0.0,0.2892736054099187,0.003422783820267977,,,,,,,,,,,,,
PABPC4,0.07926379889249802,1,6.0,1.0,0.3220290007332297,0.027528213633769373,,,,,,,,,,,,,
PPIE,0.012435701675713062,0,7.0,0.0,0.08070736376128733,,,,,,,,,,,,,,
TRIT1,0.10198600590229034,0,5.0,0.0,0.15810479950745865,0.0034442808706378796,6.856288935412681e-05,,,,,,,,,,,,
CAP1,0,0,4.0,0.0,0.11265957654165806,,,,,,,,,,,,,,
PPT1,0.01350595336407423,0,4.0,0.0,0.07763188736662321,,,,,,,,,,,,,,
RLF,0,1,6.0,0.0,0.34624663246753534,0.029912063890890232,0.005786371754995103,,,,,,,,,,,,
RP1-39G22.7,0,0,3.0,0.0,,,,,,,,,,,,,,,
ZMPSTE24,0.0009544105851091444,0,5.0,0.0,0.19774063827354052,0.000514995181231855,,,,,,,,,,,,,
RP1-228H13.1,0,0,1.0,0.0,,,,,,,,,,,,,,,
SMAP2,0,1,7.0,1.0,0.22323868065536845,0.027154533594928396,,,,,,,,,,,,,
ZFP69B,0,0,3.0,0.0,,,,,,,,,,,,,,,
RP1-228H13.5,0,0,0.0,0.0,,,,,,,,,,,,,,,
RP11-656D10.3,0,0,2.0,0.0,0.19052931337540904,,,,,,,,,,,,,,
EXO5,0.09321940690279007,0,2.0,0.0,0.09321940302721411,,,,,,,,,,,,,,
ZNF684,0.07597355544567108,0,2.0,0.0,0.17367837330784255,0.006492637551778865,,,,,,,,,,,,,
RIMS3,0.022552939131855965,1,10.0,1.0,0.3851464781948389,0.02371799766149398,0.017573321280859783,,,,,,,,,,,,
NFYC,0.032576948404312134,0,11.0,0.0,0.11897870256598612,,,,,,,,,,,,,,
CTPS1,0,1,4.0,0.0,0.2204513984403425,0.005541458123120736,,,,,,,,,,,,,
SCMH1,0.14209139347076416,0,1.0,0.0,0.14209139319939973,,,,,,,,,,,,,,
HIVEP3,0,1,24.0,2.0,0.43245067520993796,0.19067913260959693,0.18487172291735932,0.02179172449145358,0.01985868608383672,0.01942423771033878,0.015960905865299316,0.011918872386173864,0.0005381593726066654,,,,,,
FOXJ3,0.07706638425588608,1,5.0,0.0,0.2967304838648701,0.033809516911003264,0.01029636548733476,0.005426732636624856,,,,,,,,,,,
PPCS,0,0,1.0,0.0,,,,,,,,,,,,,,,
TMSB4XP1,0,0,0.0,0.0,,,,,,,,,,,,,,,
PPIH,0.05027637630701065,0,2.0,0.0,0.050276390052740816,,,,,,,,,,,,,,
YBX1,0,0,3.0,0.0,,,,,,,,,,,,,,,
LEPRE1,0.1191924437880516,0,4.0,0.0,0.11919244724963274,,,,,,,,,,,,,,
C1orf50,0,0,4.0,0.0,0.07370635149554713,,,,,,,,,,,,,,
RP5-994D16.9,0,0,1.0,0.0,0.09974715835361148,,,,,,,,,,,,,,
CCDC23,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-342M1.3,0.1749381721019745,0,1.0,0.0,0.17493818147577503,,,,,,,,,,,,,,
ZNF691,0,0,1.0,0.0,0.05904198361856239,,,,,,,,,,,,,,
SLC2A1,0.002617636462673545,1,7.0,0.0,0.4501022449541089,2.659731952247089e-05,,,,,,,,,,,,,
EBNA1BP2,0,0,4.0,0.0,0.08684192280191906,,,,,,,,,,,,,,
ELOVL1,0.04316195845603943,0,4.0,0.0,,,,,,,,,,,,,,,
MED8,0,0,2.0,0.0,0.09836327880950062,,,,,,,,,,,,,,
SZT2,0.009635694324970245,0,6.0,0.0,0.1541601977594126,5.9158621047898463e-05,,,,,,,,,,,,,
HYI,0.051166195422410965,0,2.0,0.0,0.05116620496488722,,,,,,,,,,,,,,
KDM4A,0,0,3.0,0.0,,,,,,,,,,,,,,,
RP11-7O11.3,0,1,3.0,1.0,0.24991660702663543,0.010511635454875434,,,,,,,,,,,,,
IPO13,0,0,2.0,0.0,0.11719327758408103,,,,,,,,,,,,,,
ATP6V0B,0.0003018837596755475,0,3.0,0.0,0.17771067269483765,,,,,,,,,,,,,,
RP11-570P14.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
DMAP1,0.0017735162982717156,0,1.0,0.0,,,,,,,,,,,,,,,
ERI3,0,0,3.0,0.0,,,,,,,,,,,,,,,
RNF220,0.10956794768571854,1,9.0,1.0,0.3482213918042517,0.09222108030963512,0.02543906323228667,0.025390735295852767,0.0002815709166458027,,,,,,,,,,
TMEM53,0,1,5.0,0.0,0.3041832923589583,0.047131444232389776,0.0061940470424469,,,,,,,,,,,,
RNU5F-1,0.07131700962781906,0,4.0,0.0,0.13794047561493752,0.07465507727344013,,,,,,,,,,,,,
RNU5D-1,0,0,4.0,0.0,0.06016758614734178,,,,,,,,,,,,,,
KIF2C,0.08343086391687393,0,5.0,0.0,0.08343088469637121,,,,,,,,,,,,,,
RPS8,0,1,4.0,0.0,0.2022290254856041,0.08433143912800813,0.027946028248839773,,,,,,,,,,,,
PLK3,0,1,5.0,1.0,0.22618485218820994,0.04087981089586165,0.00018610014486728128,,,,,,,,,,,,
EIF2B3,0,0,0.0,0.0,,,,,,,,,,,,,,,
HECTD3,0,0,1.0,0.0,0.0684725631940105,,,,,,,,,,,,,,
UROD,0.2365233302116394,1,1.0,1.0,0.23652338562802638,,,,,,,,,,,,,,
MUTYH,0.029973406344652176,0,5.0,0.0,,,,,,,,,,,,,,,
TOE1,0,0,3.0,0.0,0.12870557343206784,,,,,,,,,,,,,,
TESK2,0,1,5.0,1.0,0.3567044575554348,0.0021177095234723507,,,,,,,,,,,,,
CCDC163P,0,0,6.0,0.0,0.19373593899771777,0.016006060930611656,,,,,,,,,,,,,
PRDX1,0.31727683544158936,2,8.0,1.0,0.3687409348144762,0.20732182147670158,0.0010049921159370802,,,,,,,,,,,,
AKR1A1,0.0010596453212201595,0,8.0,0.0,0.08659447746283143,,,,,,,,,,,,,,
NASP,0,1,9.0,1.0,0.31837441310098025,0.026183637616561572,0.022717081749425782,0.013527670100173477,0.00020614176632178204,,,,,,,,,,
GPBP1L1,0,0,7.0,0.0,0.06675851380037745,,,,,,,,,,,,,,
TMEM69,0.20221011340618134,1,3.0,1.0,0.30024418212300935,0.007188359893516125,,,,,,,,,,,,,
IPP,0,0,0.0,0.0,,,,,,,,,,,,,,,
MAST2,0,0,3.0,0.0,0.12141654096961496,0.025406640570996935,,,,,,,,,,,,,
PIK3R3,0,1,4.0,1.0,0.2622040651556708,,,,,,,,,,,,,,
POMGNT1,0,0,3.0,0.0,0.0935807072911272,,,,,,,,,,,,,,
LRRC41,0,0,2.0,0.0,0.08389712527407464,,,,,,,,,,,,,,
UQCRH,0.022892722859978676,0,2.0,0.0,0.06783445568327286,,,,,,,,,,,,,,
NSUN4,0.19366297125816345,1,3.0,1.0,0.4260012594051649,0.02726696862862382,,,,,,,,,,,,,
MKNK1,0.05406387895345688,0,7.0,0.0,0.05406387897975264,,,,,,,,,,,,,,
MOB3C,0.013380682095885277,1,4.0,1.0,0.2818420846100992,0.17503020253725893,,,,,,,,,,,,,
ATPAF1,0.000329039990901947,1,3.0,1.0,0.27624515276804384,0.05029859100008385,,,,,,,,,,,,,
EFCAB14,0.08211465179920197,0,5.0,0.0,0.1406160601245076,0.01520505236259296,0.0027205382898000995,0.00038211181211083315,,,,,,,,,,,
CMPK1,0,1,4.0,2.0,0.45056242331300145,0.032300395646593226,0.006513775244434959,,,,,,,,,,,,
FOXD2,0,0,5.0,0.0,0.15071882181402832,,,,,,,,,,,,,,
RP5-850O15.4,0,0,0.0,0.0,,,,,,,,,,,,,,,
FAF1,0,1,7.0,0.0,0.3125136061101775,0.05546834482556647,0.0009077511319743906,,,,,,,,,,,,
CDKN2C,0,0,1.0,0.0,0.06288382773142677,,,,,,,,,,,,,,
CFL1P2,0,0,1.0,0.0,0.19004854677923388,,,,,,,,,,,,,,
RNF11,0,0,4.0,0.0,0.09411665007221644,,,,,,,,,,,,,,
EPS15,0,0,7.0,0.0,0.16423492179833063,0.001129336197939673,,,,,,,,,,,,,
OSBPL9,0.24441228806972504,1,9.0,1.0,0.28833599963867157,0.010327138858171011,,,,,,,,,,,,,
NRD1,0,0,2.0,0.0,0.07403598448399189,,,,,,,,,,,,,,
TXNDC12,0,0,3.0,0.0,,,,,,,,,,,,,,,
KTI12,0,0,0.0,0.0,,,,,,,,,,,,,,,
BTF3L4,0,0,0.0,0.0,,,,,,,,,,,,,,,
CC2D1B,0.012324471957981586,0,2.0,0.0,,,,,,,,,,,,,,,
PRPF38A,0.45142602920532227,1,4.0,1.0,0.40016604625805013,0.10014831678387574,,,,,,,,,,,,,
ZCCHC11,0,0,4.0,0.0,0.08109079755072982,,,,,,,,,,,,,,
GPX7,0,0,1.0,0.0,,,,,,,,,,,,,,,
FAM159A,0.49065709114074707,1,4.0,2.0,0.5197097904470833,0.018781016012774685,,,,,,,,,,,,,
COA7,0,1,3.0,1.0,0.2523648534699982,,,,,,,,,,,,,,
RP11-159C21.4,0,0,0.0,0.0,,,,,,,,,,,,,,,
ECHDC2,0.017925092950463295,0,2.0,0.0,0.07006311968970068,,,,,,,,,,,,,,
SCP2,0,0,2.0,0.0,,,,,,,,,,,,,,,
CPT2,0.0036947503685951233,0,2.0,0.0,0.08692918552556525,,,,,,,,,,,,,,
C1orf123,0.18355721235275269,0,1.0,0.0,0.1835571819080819,,,,,,,,,,,,,,
MAGOH,0,0,1.0,0.0,0.13216763829898026,,,,,,,,,,,,,,
RP5-1024G6.8,0,0,2.0,0.0,,,,,,,,,,,,,,,
LRP8,0,1,8.0,1.0,0.39410133066500175,0.034817633822266436,,,,,,,,,,,,,
NDC1,0.0032684477046132088,1,5.0,1.0,0.5147319981871127,,,,,,,,,,,,,,
YIPF1,0.030889350920915604,0,2.0,0.0,0.12506266439180666,,,,,,,,,,,,,,
HSPB11,0,0,2.0,0.0,0.1096717313648184,,,,,,,,,,,,,,
LRRC42,0,0,2.0,0.0,,,,,,,,,,,,,,,
TMEM59,0,0,2.0,0.0,0.19238677649974473,,,,,,,,,,,,,,
TCEANC2,0,0,2.0,0.0,0.19974044561197396,,,,,,,,,,,,,,
MRPL37,0,0,0.0,0.0,,,,,,,,,,,,,,,
SSBP3,0.3097401559352875,1,15.0,1.0,0.2469729351217118,0.14607759158459227,0.03492783613108942,0.022206161525307144,0.021633587959025133,0.0018068801551144498,3.102906150672337e-05,,,,,,,,
TTC4,0,0,2.0,0.0,,,,,,,,,,,,,,,
PARS2,0,1,3.0,0.0,0.23541994489689072,0.012054648103471689,,,,,,,,,,,,,
TTC22,0,0,3.0,0.0,,,,,,,,,,,,,,,
DHCR24,0,0,2.0,0.0,0.19330678795835002,,,,,,,,,,,,,,
USP24,0.2223554253578186,1,11.0,2.0,0.3491851013510518,0.011476353626150184,0.0005652017154211475,,,,,,,,,,,,
RP11-101C11.1,0,1,4.0,2.0,0.7314386231853905,0.0852430958781567,0.003707129927101005,,,,,,,,,,,,
RPS26P15,0,0,0.0,0.0,,,,,,,,,,,,,,,
OMA1,0,0,5.0,0.0,0.17338530474515662,0.001047179239276705,,,,,,,,,,,,,
RP4-592A1.2,0,0,1.0,0.0,,,,,,,,,,,,,,,
MYSM1,0,0,5.0,0.0,,,,,,,,,,,,,,,
JUN,0,0,2.0,0.0,,,,,,,,,,,,,,,
PHBP3,0,0,5.0,0.0,0.12533376841264757,0.009817025333902753,,,,,,,,,,,,,
RP4-794H19.4,0,1,10.0,1.0,0.509874516358689,0.00658612348002685,,,,,,,,,,,,,
FGGY,0.1404544860124588,2,19.0,0.0,0.2555186880179495,0.23299040842954744,0.0993839215248047,0.07751623829553023,0.04877260793170919,0.034460804544957105,0.018765333876557416,0.00621162698672249,0.00014570290455657984,,,,,,
TM2D1,0.08969540894031525,0,1.0,0.0,0.08969540021295846,,,,,,,,,,,,,,
INADL,0,1,4.0,1.0,0.23033218863081012,0.1515681343824624,0.026803546587740344,0.023897985522050955,,,,,,,,,,,
LAMTOR5P1,0,0,0.0,0.0,,,,,,,,,,,,,,,
USP1,0,0,0.0,0.0,,,,,,,,,,,,,,,
DOCK7,0,0,3.0,0.0,0.15635852731920064,0.013687799233510534,,,,,,,,,,,,,
ATG4C,0.0809386745095253,0,5.0,0.0,0.18276218564860217,9.003907791869946e-06,,,,,,,,,,,,,
ALG6,0,1,5.0,1.0,0.23946743958780925,0.07882262428537745,0.06386764395688177,,,,,,,,,,,,
ITGB3BP,0.11073705554008484,0,1.0,0.0,0.11073705627971366,,,,,,,,,,,,,,
EFCAB7,0,1,1.0,1.0,0.2340827035418453,,,,,,,,,,,,,,
PGM1,0,0,3.0,0.0,,,,,,,,,,,,,,,
JAK1,0,1,15.0,1.0,0.3587486257763286,0.09359921949022035,0.08082255034544364,0.07742994336866489,0.029681365678551876,0.01185067755485993,0.008111176035868709,,,,,,,,
MIR3671,0,0,2.0,0.0,,,,,,,,,,,,,,,
MIR101-1,0,0,2.0,0.0,0.12999388931643682,,,,,,,,,,,,,,
LEPROT,0,0,3.0,0.0,0.0836004601688435,,,,,,,,,,,,,,
PDE4B,0,1,26.0,1.0,0.3756494810207093,0.13333571524047227,0.08766618123064275,0.07497592408237144,0.020999061617858382,0.01554008456910406,0.011919919387263809,0.010330428471292823,0.00978518848929888,0.009652355124566605,0.0017865033614859367,,,,
MIER1,0,0,2.0,0.0,,,,,,,,,,,,,,,
SLC35D1,0.36951112747192383,1,4.0,1.0,0.2768382777536012,0.0940602733641413,,,,,,,,,,,,,
IL12RB2,0.07718633115291595,1,11.0,4.0,0.5023715015325134,0.19354507962640422,0.06545752773451619,0.04816714244127714,0.019761379591807217,0.012775305049529045,0.008352852985039442,,,,,,,,
SERBP1,0,1,4.0,1.0,0.20320646520364408,0.023114876691982734,,,,,,,,,,,,,
GADD45A,0,0,1.0,0.0,0.11828571143079518,,,,,,,,,,,,,,
LRRC40,0,0,6.0,0.0,0.05900099258023577,,,,,,,,,,,,,,
SRSF11,0.11536476016044617,0,6.0,0.0,0.11536474676521172,,,,,,,,,,,,,,
ANKRD13C,0,0,2.0,0.0,0.12491103551958213,0.0010779564418965525,,,,,,,,,,,,,
HHLA3,0,0,1.0,0.0,0.18314390613597872,,,,,,,,,,,,,,
ZRANB2,0.0043716710060834885,0,1.0,0.0,,,,,,,,,,,,,,,
MIR186,0,0,1.0,0.0,0.08689129930085646,,,,,,,,,,,,,,
ZRANB2-AS2,0,1,3.0,2.0,0.3119326924810642,0.00022726808392026696,,,,,,,,,,,,,
LRRIQ3,0,0,1.0,0.0,0.1987278835702877,,,,,,,,,,,,,,
FPGT,0,0,0.0,0.0,,,,,,,,,,,,,,,
CRYZ,0.11619812250137329,1,2.0,1.0,0.24370344442771205,0.04188624775861007,,,,,,,,,,,,,
TYW3,0,0,2.0,0.0,0.17195923860525353,,,,,,,,,,,,,,
ACADM,0.020074963569641113,1,2.0,1.0,0.4985816910140128,,,,,,,,,,,,,,
RABGGTB,0,0,1.0,0.0,,,,,,,,,,,,,,,
TPI1P1,0,0,0.0,0.0,,,,,,,,,,,,,,,
PIGK,0.013607015833258629,0,1.0,0.0,,,,,,,,,,,,,,,
RP4-706A16.3,0,0,0.0,0.0,,,,,,,,,,,,,,,
ZZZ3,0.0006687950226478279,1,4.0,2.0,0.35657953323229113,0.0234696951411906,,,,,,,,,,,,,
USP33,0.09596896916627884,0,1.0,0.0,0.09596897726328679,,,,,,,,,,,,,,
FAM73A,0,0,2.0,0.0,0.08614147787974809,,,,,,,,,,,,,,
NSRP1P1,0,0,1.0,0.0,,,,,,,,,,,,,,,
HSPE1P25,0,0,1.0,0.0,0.168915224997659,,,,,,,,,,,,,,
FUBP1,0.07775545865297318,0,3.0,0.0,0.1637781332308275,0.006308985066767448,,,,,,,,,,,,,
DNAJB4,0.03448883816599846,0,4.0,0.0,0.05749746081543501,,,,,,,,,,,,,,
RP11-386I14.4,0,0,2.0,0.0,0.11672447529899356,,,,,,,,,,,,,,
IFI44L,0.20046047866344452,1,5.0,2.0,0.3010411570353394,0.0530480154290212,0.03859413084352256,0.0220664933808799,0.005875945233633598,,,,,,,,,,
IFI44,0,1,6.0,5.0,0.5656056066225719,0.09747810112072954,0.08618054793773913,0.02711112275108503,8.369600508374607e-05,,,,,,,,,,
RP4-641G12.4,0,1,2.0,1.0,0.20023399879063625,,,,,,,,,,,,,,
PRKACB,0.3069983124732971,1,10.0,1.0,0.28041902762635695,0.08567059871469883,0.07758225272219572,0.0007512413527974302,,,,,,,,,,,
RP11-82H13.2,0,0,1.0,0.0,,,,,,,,,,,,,,,
RPF1,0,0,1.0,0.0,,,,,,,,,,,,,,,
GNG5,0,0,2.0,0.0,,,,,,,,,,,,,,,
SPATA1,0,0,2.0,0.0,,,,,,,,,,,,,,,
CTBS,0,0,0.0,0.0,,,,,,,,,,,,,,,
SSX2IP,0.008923045359551907,0,2.0,0.0,,,,,,,,,,,,,,,
MCOLN2,0,1,8.0,3.0,0.48260305612409615,0.010385677790918623,0.008878374233863418,0.001042171414362177,,,,,,,,,,,
MCOLN3,0,0,6.0,0.0,0.14863449588462174,0.11599072036333985,0.04574511338682944,,,,,,,,,,,,
C1orf52,0.17728868126869202,1,6.0,2.0,0.39675911606682734,0.09031397350284907,0.03336493352284182,0.03115684692744632,,,,,,,,,,,
BCL10,0,1,5.0,1.0,0.2892139093335973,0.006219780617232262,,,,,,,,,,,,,
ZNHIT6,0,0,1.0,0.0,0.13849034467367474,,,,,,,,,,,,,,
ODF2L,0.2036178559064865,1,6.0,2.0,0.33679432358648204,0.15199966537765391,0.06765995038321668,0.00932641082109923,0.004126710676088978,,,,,,,,,,
RP4-612B15.3,0,0,1.0,0.0,0.052913158856528676,,,,,,,,,,,,,,
SH3GLB1,0,0,1.0,0.0,,,,,,,,,,,,,,,
SEP15,0,1,2.0,1.0,0.20699568284380415,,,,,,,,,,,,,,
HS2ST1,0,1,7.0,1.0,0.29062608146653823,0.014991931897666663,,,,,,,,,,,,,
LMO4,0.0036181157920509577,0,4.0,0.0,0.06433377629766932,,,,,,,,,,,,,,
PKN2,0.07471930980682373,1,7.0,1.0,0.36315781634187166,0.012315871919127077,,,,,,,,,,,,,
GTF2B,0.003257480915635824,1,7.0,0.0,0.262113940413423,0.04465352908702597,0.0042236806203644044,0.0022448248346883166,,,,,,,,,,,
CCBL2,0,1,10.0,1.0,0.3676508866146859,0.12906592011932577,0.0533438506712592,0.020963573506570084,,,,,,,,,,,
RBMXL1,0,2,7.0,1.0,0.3661097938572079,0.20306857122616212,0.042737689971484014,,,,,,,,,,,,
GBP3,0,1,6.0,0.0,0.243336874638789,0.06817270023598263,0.06145570906019459,0.029306070893816382,,,,,,,,,,,
GBP1,0.34981074929237366,1,6.0,1.0,0.2602788720054075,0.09009613889452232,,,,,,,,,,,,,
