gene_name,transcript_length,GC_content,gene_name,TSS,start,end,chr,dir,ENSG,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,F_pval
UBR4,4582.0,43.74,UBR4,19536770,19401000,19536770,1,-1,ENSG00000127481,True,1973.0,62.41428571428571,14278.854865424433,1.4018160701770896,False,36,1.1825278,0.7804837,48.57142857142858,82.77695,4.428158,0.725770299952578
EMC1,1995.357142857143,46.63,EMC1,19578046,19542158,19578046,1,-1,ENSG00000127463,True,583.0,29.057142857142857,7828.634368530022,1.7342725060811583,False,18,0.7041057,0.53304046,74.28571428571429,49.2874,3.9177547,0.27012836520996564
MRTO4,1100.6666666666667,53.49,MRTO4,19578033,19578033,19586622,1,1,ENSG00000053372,False,,23.885714285714286,3008.7693581780536,0.9185158879940736,False,19,0.9044869,0.6442126,72.85714285714286,63.314083,4.163779,0.32053424575226447
AKR7A2,947.0,52.86999999999999,AKR7A2,19638640,19630459,19638640,1,-1,ENSG00000053371,False,,28.02857142857143,3842.9267080745344,0.9718261387157777,False,16,0.96127015,0.6735923,77.14285714285715,67.28891,4.2237473,0.1475900519522699
PQLC2,1548.3333333333333,54.93,PQLC2,19638820,19638820,19655794,1,1,ENSG00000040487,True,1468.0,12.057142857142857,1983.4749482401655,1.4822526884361225,False,7,0.32906604,0.28447646,90.0,23.034622,3.1794953,0.07231209703145322
CAPZB,1126.2727272727273,49.220000000000006,CAPZB,19812007,19665267,19812066,1,-1,ENSG00000077549,True,5216.0,439.37142857142857,101060.14989648035,1.1005105686645882,False,63,4.686152,1.7380338,9.999999999999998,328.03064,5.7961507,1.5805293980007847e-05
MINOS1,903.1111111111111,42.949999999999996,MINOS1,19923477,19923477,19956314,1,1,ENSG00000173436,False,,57.114285714285714,1050.392546583851,0.1142127030851949,False,68,3.477524,1.4990702,2.857142857142858,243.42668,5.498915,0.22569555453407614
NBL1,927.8888888888889,56.980000000000004,NBL1,19967048,19967048,19984945,1,1,ENSG00000158747,False,,4.228571428571429,156.9035196687371,0.5279817006863465,False,9,0.3613373,0.30846754,87.14285714285714,25.293612,3.269326,0.4909639343267719
TMCO4,1509.111111111111,48.92000000000001,TMCO4,20126410,20008706,20126438,1,-1,ENSG00000162542,True,5470.0,5.714285714285714,495.7142857142858,1.0875001703639744,False,7,0.26409072,0.23435307,90.0,18.486351,2.9697142,0.4162226096655131
OTUD3,2377.0,41.28,OTUD3,20209006,20209006,20239438,1,1,ENSG00000169914,True,3068.0,9.014285714285714,1112.2171842650102,1.2652312453425372,False,8,0.28013706,0.24696715,88.57142857142857,19.609594,3.0257566,0.3491904113380162
UBXN10-AS1,510.0,56.61,UBXN10-AS1,20512979,20510735,20512979,1,-1,ENSG00000225986,False,,9.5,579.9347826086956,0.6101561902077489,False,12,0.6553262,0.5039981,82.85714285714285,45.872833,3.8474383,0.025505937587495024
MUL1,2436.0,47.53,MUL1,20834654,20825943,20834654,1,-1,ENSG00000090432,False,,26.6,3561.92463768116,0.9576639723628401,False,19,0.7578298,0.56408,72.85714285714286,53.048084,3.9898741,0.18630015666646088
DDOST,1204.5,50.54,DDOST,20987884,20978270,20988000,1,-1,ENSG00000244038,True,3120.0,359.8142857142857,90524.79109730851,1.2591899945589444,False,55,3.982183,1.6058681,21.42857142857143,278.7528,5.6339064,0.03559216741064648
HP1BP3,1313.2857142857142,41.17000000000001,HP1BP3,21113181,21069154,21113816,1,-1,ENSG00000127483,False,,178.0,28107.971014492756,0.8744422817148397,False,58,3.5466087,1.5143816,17.14285714285714,248.2626,5.518507,0.5664752652375477
EIF4G3,2633.722222222222,39.36000000000001,EIF4G3,21377487,21132963,21503377,1,-1,ENSG00000075151,True,2947.0,89.31428571428572,19405.812836438927,1.2777237280831615,False,53,2.086924,1.1271751,24.28571428571429,146.08469,4.9910083,0.12835606048911793
RPS15AP6,385.0,41.3,RPS15AP6,21330427,21330043,21330427,1,-1,ENSG00000233072,True,3327.0,5.357142857142857,593.1894409937888,1.239729049863812,False,7,0.4091904,0.34301534,90.0,28.643328,3.3892372,0.7921529849770954
ECE1,1713.923076923077,52.190000000000005,ECE1,21671997,21543740,21671997,1,-1,ENSG00000117298,True,940.0,16.228571428571428,3718.091925465839,1.6119952361923526,False,11,0.47807264,0.39073896,84.28571428571429,33.465084,3.5399468,0.7325844379912159
NBPF3,1869.5833333333333,43.050000000000004,NBPF3,21766624,21766621,21811498,1,1,ENSG00000142794,True,5345.0,11.042857142857143,1290.6503105590061,1.0925075598513614,False,11,0.40729,0.34166586,84.28571428571429,28.510302,3.3847394,0.42282560165152505
USP48,1672.8666666666666,41.84000000000002,USP48,22110099,22004791,22110099,1,-1,ENSG00000090686,True,3934.0,104.88571428571429,21338.537474120083,1.1815179733826926,False,42,2.2226398,1.1702008,40.0,155.58478,5.0535975,0.05823027616904355
LINC00339,810.6,46.95,LINC00339,22351681,22351681,22357716,1,1,ENSG00000218510,True,565.0,50.885714285714286,14857.320082815739,1.7433684594055663,False,58,2.1298263,1.1409775,17.14285714285714,149.08784,5.011221,0.31149801623583445
CDC42,1395.5,41.82,CDC42,22379161,22379120,22419437,1,1,ENSG00000070831,False,,374.07142857142856,65779.48757763977,0.8731365481728113,False,68,4.7616796,1.751229,2.857142857142858,333.31757,5.8120914,0.035589505994477307
ZBTB40,5994.25,42.7,ZBTB40,22778360,22778344,22857650,1,1,ENSG00000184677,True,3434.0,24.742857142857144,4206.947412008282,1.2312056297711886,False,16,0.5007407,0.4059588,77.14285714285715,35.05185,3.584958,0.988674035055822
KDM1A,1994.0,39.160000000000004,KDM1A,23345941,23345941,23410182,1,1,ENSG00000004487,True,3389.0,28.2,4919.466666666667,1.2351397652478622,False,15,0.7124835,0.5379447,78.57142857142857,49.873848,3.929349,0.17142248611680577
LUZP1,5208.166666666667,43.28,LUZP1,23504301,23410516,23504301,1,-1,ENSG00000169641,False,,108.42857142857143,18971.118012422357,1.012959212928132,False,46,1.7662206,1.0174819,34.285714285714285,123.63544,4.825393,0.13000190857440622
HNRNPR,2024.6153846153845,38.85000000000001,HNRNPR,23633125,23630264,23670829,1,1,ENSG00000125944,False,,301.74285714285713,58790.45465838509,1.0070160348779245,False,58,3.698186,1.5471765,17.14285714285714,258.87302,5.560193,0.014992073759081192
ID3,922.0,57.27,ID3,23886285,23884409,23886285,1,-1,ENSG00000117318,True,535.0,73.57142857142857,21570.190476190477,1.7595313395315835,False,29,1.7335613,1.0056052,58.57142857142856,121.34929,4.80688,0.020602940206864085
RPL11,721.0,46.18,RPL11,24018269,24018269,24022915,1,1,ENSG00000142676,False,,540.6,78926.59130434779,0.6595054114359068,False,68,5.802761,1.9173286,2.857142857142858,406.19327,6.009288,0.6444461708619154
TCEB3,2775.3333333333335,45.70000000000001,TCEB3,24069645,24069645,24088549,1,1,ENSG00000011007,True,5013.0,45.385714285714286,7815.196894409938,1.1127611927962722,False,31,1.169023,0.77427685,55.714285714285715,81.83161,4.4168096,0.006274261499639147
RP5-886K2.3,766.5,45.68,RP5-886K2.3,24104777,24086872,24104777,1,-1,ENSG00000236810,False,,6.571428571428571,293.871635610766,0.5276792957334068,False,14,0.5878254,0.46236542,80.0,41.147778,3.7411819,0.07470198530400564
PITHD1,1216.3333333333333,44.59,PITHD1,24104895,24104895,24114722,1,1,ENSG00000057757,True,1334.0,113.68571428571428,29796.24761904762,1.5103882707887926,False,43,2.3972943,1.2229793,38.57142857142857,167.8106,5.1287775,0.3774336059235373
LYPLA2,976.9090909090909,62.38999999999999,LYPLA2,24117460,24117460,24122029,1,1,ENSG00000011009,False,,21.585714285714285,2623.3476190476194,0.9072495141121499,False,20,0.9318299,0.6584677,71.42857142857143,65.228096,4.1931047,0.8593618647640484
GALE,1008.2,60.059999999999974,GALE,24127271,24122089,24127271,1,-1,ENSG00000117308,True,5185.0,15.228571428571428,2034.3238095238096,1.1022322343161763,False,9,0.51973534,0.4185362,87.14285714285714,36.381474,3.6211753,0.2885530281924084
HMGCL,1366.2,46.84000000000001,HMGCL,24151949,24128375,24165110,1,-1,ENSG00000117305,False,,65.72857142857143,10759.418012422362,0.996136422685448,False,32,1.6436927,0.97217673,54.28571428571429,115.058495,4.754094,0.11260948487105048
FUCA1,2047.0,45.7,FUCA1,24194784,24171567,24194784,1,-1,ENSG00000179163,True,44.0,52.1,24838.29420289855,3.0073479375577477,False,14,0.6567939,0.50488436,80.0,45.975574,3.8496277,0.8853339626738234
PNRC2,945.25,43.71,PNRC2,24285599,24285599,24289952,1,1,ENSG00000189266,False,,226.52857142857144,26900.803519668727,0.6409532362809292,False,61,4.315418,1.6706116,12.857142857142856,302.07925,5.7139945,0.11216072731234548
SRSF10,1562.375,39.019999999999996,SRSF10,24306821,24291294,24307417,1,-1,ENSG00000188529,False,,312.74285714285713,58561.09233954453,0.961932068107912,False,62,4.0835853,1.6260167,11.428571428571432,285.85095,5.6589627,0.35849006749162
IFNLR1,1825.6,47.37,IFNLR1,24513751,24480647,24514449,1,-1,ENSG00000185436,False,,3.9714285714285715,231.21656314699794,0.8511120766508629,False,6,0.21189275,0.19218339,91.42857142857143,14.832493,2.7620642,0.5495485755705085
NIPAL3,1955.625,45.0,NIPAL3,24742284,24742284,24799466,1,1,ENSG00000001461,False,,124.61428571428571,15652.849068322983,0.718432458821792,False,51,2.5834618,1.2763293,27.142857142857146,180.84232,5.20314,0.0658931499350561
RCAN3,1738.2857142857142,41.86000000000001,RCAN3,24829387,24829387,24867530,1,1,ENSG00000117602,True,2832.0,40.285714285714285,7859.51138716356,1.2912754288020223,False,32,1.2355647,0.80449384,54.28571428571429,86.48953,4.471519,0.06287291614676184
SRRM1,1243.875,41.76,SRRM1,24958207,24958207,24999758,1,1,ENSG00000133226,True,5609.0,221.7,44262.7927536232,1.080641240557938,False,67,4.2050986,1.6496387,4.285714285714281,294.3569,5.6881843,0.43763247027742097
RUNX3,2179.6666666666665,54.800000000000004,RUNX3,25256368,25226002,25291612,1,1,ENSG00000020633,False,,111.05714285714286,11154.518426501034,0.5800934127179646,False,57,2.7295344,1.3162833,18.571428571428573,191.06741,5.2578464,0.08450471814269586
SYF2,1167.75,43.61,SYF2,25558984,25549170,25558993,1,-1,ENSG00000117614,False,,482.42857142857144,82148.5962732919,0.7949171312005381,False,68,5.279518,1.8372933,2.857142857142858,369.56625,5.9150324,0.03055493410818667
C1orf63,1043.9565217391305,46.399999999999984,C1orf63,25574010,25568728,25664704,1,1,ENSG00000117616,True,3693.0,355.54285714285714,85257.5850931677,1.203026398371224,False,59,4.429943,1.6919286,15.714285714285714,310.096,5.7401013,0.1523471313998368
TMEM50A,1139.3333333333333,42.04,TMEM50A,25664408,25664408,25688852,1,1,ENSG00000183726,False,,1140.3428571428572,222486.72132505183,0.6567282169809596,False,69,6.2158227,1.9762762,1.4285714285714235,435.1076,6.077889,0.9805673556597022
TMEM57,2650.25,40.67,TMEM57,25757411,25757388,25826700,1,1,ENSG00000204178,False,,13.542857142857143,1220.7734989648036,0.775308662604437,False,14,0.47356954,0.3876877,80.0,33.149868,3.5307586,0.46701219070376665
MTFR1L,1221.3478260869565,49.429999999999986,MTFR1L,26145131,26145131,26159432,1,1,ENSG00000117640,True,5303.0,81.75714285714285,15106.853209109731,1.095590167449332,False,33,1.9222565,1.0723561,52.85714285714286,134.55795,4.909399,0.6491207174025955
STMN1,1334.6666666666667,48.24,STMN1,26219098,26210672,26233482,1,1,ENSG00000117632,True,788.0,85.7,24110.61884057971,1.660297900555685,False,33,1.8976765,1.0639092,52.85714285714286,132.83736,4.8966255,0.04376606833639566
PAFAH2,1254.142857142857,45.67000000000001,PAFAH2,26324648,26286258,26324648,1,-1,ENSG00000158006,False,,12.928571428571429,1324.4440993788821,0.8970710775484662,False,14,0.6239691,0.4848732,80.0,43.677837,3.7994776,0.7838404448556694
PDIK1L,2561.0,43.1,PDIK1L,26437664,26437664,26452034,1,1,ENSG00000175087,True,6053.0,7.8,756.9739130434783,1.0623709344641548,False,7,0.2781586,0.24542046,90.0,19.471102,3.0190141,0.8363758971195882
CEP85,2142.375,44.68,CEP85,26560691,26560691,26605299,1,1,ENSG00000130695,False,,26.314285714285713,2761.088198757764,0.7517554413595449,False,24,0.95680594,0.6713135,65.71428571428571,66.97642,4.219161,0.48719435135750944
SH3BGRL3,1211.5,61.77,SH3BGRL3,26605667,26605667,26608007,1,1,ENSG00000142669,False,,5944.128571428571,3881554.128157352,0.7139677450528811,False,70,7.987684,2.1958551,0.0,559.1379,6.328183,0.0015006999002060866
UBXN11,1512.2222222222222,53.25,UBXN11,26633127,26607819,26644854,1,-1,ENSG00000158062,True,198.0,57.857142857142854,19061.80538302278,2.0273092526900047,False,27,1.2869784,0.82723147,61.42857142857143,90.088486,4.5118313,0.3256168167023787
CD52,476.6666666666667,54.580000000000005,CD52,26644448,26644448,26647014,1,1,ENSG00000169442,False,,2502.1428571428573,1146900.7619047614,0.9789754852594554,False,70,8.0273695,2.200261,0.0,561.91583,6.33313,3.584739679126406e-06
DHDDS,991.04,45.47000000000002,DHDDS,26758773,26758773,26797785,1,1,ENSG00000117682,True,5736.0,63.77142857142857,11220.0049689441,1.074933092104791,False,32,1.823021,1.0378076,54.28571428571429,127.61147,4.856796,0.21348445928332105
HMGN2,931.5555555555555,48.34,HMGN2,26798941,26798941,26802463,1,1,ENSG00000198830,False,,557.9285714285714,89896.90786749478,0.7208310537908763,False,68,5.655468,1.8954388,2.857142857142858,395.88275,5.9836407,0.040334690114725465
RPS6KA1,1387.7619047619048,53.510000000000005,RPS6KA1,26856252,26856252,26901521,1,1,ENSG00000117676,True,6178.0,74.62857142857143,13188.758592132506,1.058825184384921,False,42,1.9356598,1.0769322,40.0,135.49619,4.9162965,0.11573770429034747
ARID1A,3758.5555555555557,45.93,ARID1A,27022524,27022524,27108595,1,1,ENSG00000117713,False,,39.385714285714286,3935.9795031055905,0.6644731954839548,False,46,1.1265541,0.7545029,34.285714285714285,78.85879,4.38026,0.4356863887955419
PIGV,1358.142857142857,48.339999999999996,PIGV,27113963,27113963,27124889,1,1,ENSG00000060642,True,5750.0,39.34285714285714,6353.67784679089,1.074033215491141,False,19,1.0345359,0.7102677,72.85714285714286,72.41751,4.2961626,0.04236104176093904
ZDHHC18,1691.2,51.59000000000001,ZDHHC18,27153201,27153201,27184093,1,1,ENSG00000204160,False,,8.942857142857143,622.1995859213251,0.7162134153852068,False,12,0.42714056,0.35567284,82.85714285714285,29.89984,3.430751,0.06663254371079748
GPN2,1403.4,48.75,GPN2,27216788,27202624,27216788,1,-1,ENSG00000142751,False,,28.728571428571428,4200.316563146998,1.0315613495615936,False,15,0.83369786,0.6063346,78.57142857142857,58.35885,4.083601,0.2594839331723922
GPATCH3,1063.3333333333333,50.12,GPATCH3,27219939,27216979,27226957,1,1,ENSG00000198746,False,,7.1571428571428575,656.1053830227745,1.0418089250205433,False,11,0.39524934,0.33307314,84.28571428571429,27.667454,3.3557625,0.7741980759699585
NUDC,1011.0,48.43,NUDC,27226729,27226729,27273353,1,1,ENSG00000090273,False,,356.3285714285714,68871.76004140788,0.9692479859571376,False,64,4.6696053,1.7351195,8.571428571428575,326.87238,5.7926245,0.2471963864362851
SLC9A1,2065.8571428571427,51.709999999999994,SLC9A1,27430513,27425306,27493472,1,1,ENSG00000090020,True,6050.0,7.8,757.0608695652174,1.0624929731231705,False,9,0.32691213,0.28285453,87.14285714285714,22.88385,3.1732025,0.7770382671485049
TMEM222,1457.5,51.85000000000001,TMEM222,27648651,27648651,27662891,1,1,ENSG00000186501,False,,41.714285714285715,5071.714285714285,0.7989975843484602,False,28,1.265628,0.81785196,60.0,88.593956,4.495288,0.15442004300521245
SYTL1,1706.375,58.269999999999996,SYTL1,27668513,27668513,27680421,1,1,ENSG00000142765,False,,32.9,3106.9608695652178,0.6490905145533812,False,38,1.2798831,0.8241242,45.714285714285715,89.59182,4.506364,0.413729566525719
MAP3K6,2242.25,60.790000000000006,MAP3K6,27682962,27681675,27693383,1,1,ENSG00000142733,False,,8.357142857142858,684.3778467908903,0.8702174073271374,False,8,0.32633013,0.28241584,88.57142857142857,22.84311,3.1714952,0.04720022186826032
WASF2,3374.5,44.01,WASF2,27816669,27730730,27816669,1,-1,ENSG00000158195,False,,35.47142857142857,3841.209316770187,0.7344243739054213,False,30,0.99817485,0.69223416,57.14285714285714,69.87224,4.2608786,0.5309863517874307
RP1-159A19.3,192.0,53.65,RP1-159A19.3,27975930,27975930,27976121,1,1,ENSG00000235912,False,,9.142857142857142,21.08074534161491,0.023480998504476876,False,68,3.2299306,1.4421856,2.857142857142858,226.09514,5.4253693,0.61524068212821
IFI6,830.3333333333334,50.03,IFI6,27998729,27992572,27998729,1,-1,ENSG00000126709,True,13.0,1793.442857142857,3088944.989440994,4.541679930798452,False,69,6.74588,2.047161,1.4285714285714235,472.2116,6.1595426,2.7355704705754114e-08
FAM76A,1582.0,43.35000000000001,FAM76A,28052490,28052490,28089633,1,1,ENSG00000009780,False,,59.94285714285714,7642.054658385094,0.7857360722690683,False,48,2.0497096,1.1150464,31.428571428571427,143.47968,4.973139,0.10876088394958063
STX12,1062.4,41.41,STX12,28099694,28099694,28150963,1,1,ENSG00000117758,True,1602.0,54.285714285714285,12652.062111801244,1.4597750591770402,False,31,1.5775156,0.946826,55.714285714285715,110.426094,4.7133617,0.2656825341145873
PPP1R8,1780.0,44.44,PPP1R8,28157289,28157289,28178187,1,1,ENSG00000117751,True,6424.0,23.057142857142857,3301.735817805383,1.0526190362751089,False,17,0.7259455,0.545775,75.71428571428571,50.816185,3.9477026,0.01336067488360873
THEMIS2,1423.909090909091,54.040000000000006,THEMIS2,28199055,28199055,28213196,1,1,ENSG00000130775,True,6145.0,17.5,2351.9637681159425,1.0594903617637257,False,11,0.5733745,0.4532227,84.28571428571429,40.136215,3.716889,0.32767284646860756
RPA2,1077.4,44.15,RPA2,28241254,28218035,28241257,1,-1,ENSG00000117748,False,,828.4285714285714,216279.5817805383,1.0134073475725827,False,67,5.5918717,1.8858373,4.285714285714281,391.43103,5.9723606,0.03686076861325351
EYA3,2585.222222222222,39.52,EYA3,28415207,28296855,28415207,1,-1,ENSG00000158161,False,,61.371428571428574,7742.120910973085,0.7748133844970573,False,39,1.5942923,0.95331377,44.285714285714285,111.60046,4.723846,0.036704389663620794
RN7SL559P,295.0,55.25,RN7SL559P,28358691,28358397,28358691,1,-1,ENSG00000240750,False,,3.1285714285714286,141.50496894409937,0.7324268561028441,False,5,0.32010219,0.27770916,92.85714285714286,22.407152,3.1530416,0.05533465161863592
SPCS2P4,966.5,39.64,SPCS2P4,28422933,28421582,28422933,1,-1,ENSG00000228589,False,,6.385714285714286,23.312836438923394,0.04362424314368331,False,64,1.5307822,0.9285284,8.571428571428575,107.154755,4.683563,0.05473553291629635
DNAJC8,938.3333333333334,43.16,DNAJC8,28531861,28525967,28559536,1,1,ENSG00000126698,False,,464.98571428571427,84686.94182194618,0.8587266415995919,False,67,5.334232,1.8459686,4.285714285714281,373.39624,5.925315,0.05613032161256925
AL353354.1,66.0,42.86,AL353354.1,28527152,28527013,28527152,1,-1,ENSG00000215902,False,,1.3714285714285714,20.555693581780538,0.38903935784030047,False,11,0.63125646,0.48935056,84.28571428571429,44.187954,3.8108306,0.2041706222673374
ATPIF1,871.75,44.37,ATPIF1,28562620,28562620,28573417,1,1,ENSG00000130770,False,,830.4428571428572,143691.06190476194,0.6709863682719058,False,68,6.119678,1.9628625,2.857142857142858,428.37747,6.0623364,1.9067797780526125e-05
RP5-1092A3.4,1945.0,41.59,RP5-1092A3.4,28567964,28566020,28567964,1,-1,ENSG00000270605,False,,4.9714285714285715,323.7093167701864,0.864277917182418,False,7,0.24515955,0.21926367,90.0,17.16117,2.8992858,0.7947341843705029
SESN2,3453.0,50.06,SESN2,28586038,28586038,28609002,1,1,ENSG00000130766,True,5385.0,8.228571428571428,839.3093167701865,1.0913295394538545,False,11,0.29558355,0.2589612,84.28571428571429,20.690847,3.0768905,0.674308052678428
PHACTR4,4200.25,42.87,PHACTR4,28696114,28696114,28826881,1,1,ENSG00000204138,True,2188.0,35.2,7086.249275362318,1.3671850604846092,False,22,0.73149097,0.54898286,68.57142857142857,51.20437,3.955166,0.8732525778441235
